family,b_gs,b_t,n_sc_on,n_sc_off,n_all_on,n_all_off,detected_frac_on,detected_frac_off,sigma_initial_mm,sigma_sc_off_mm,sigma_sc_on_mm,expansion_vs_no_sc_pct,expansion_vs_initial_pct,rms_particle_dx_mm,max_abs_particle_dx_mm,beam,power_kw,sigma_x_mm
injection_electrons,200,0.02,100031,100031,100031,100031,1.0,1.0,6.9990562109187975,7.000834662580753,7.036998959111331,0.5165712129137301,0.5421123512816095,0.73106576013702,3.8782765965656,injection,300,7
injection_electrons,200,0.02,100031,100031,100031,100031,1.0,1.0,7.998921383907205,8.0007952998364,8.030908608481125,0.3763789412952745,0.39989422371713435,0.6436437495026699,4.5230362975161995,injection,300,8
injection_electrons,200,0.02,100031,100031,100031,100031,1.0,1.0,8.99878655689561,9.00066900182145,9.023414186184498,0.25270548620823785,0.27367722451441256,0.5742510561222911,4.5620347758883995,injection,300,9
injection_electrons,200,0.02,100031,100031,100031,100031,1.0,1.0,9.998651729884015,10.000411327493904,10.018554796858425,0.1814272310443732,0.19905750807305278,0.523149366528968,4.6890855057609,injection,300,10
injection_electrons,200,0.02,100031,100031,100031,100031,1.0,1.0,10.998516902872419,11.000271370054845,11.020533890376857,0.18420018598059862,0.20018142172140152,0.4833413079014882,4.0911038439964,injection,300,11
injection_electrons,200,0.02,100031,100031,100031,100031,1.0,1.0,11.998382075860826,12.00020009987798,12.03270327412617,0.2708552688927446,0.2860485526160472,0.45597458433221594,4.1212829363789005,injection,300,12
injection_electrons,200,0.02,100031,100031,100031,100031,1.0,1.0,12.998247248849232,13.00005733523787,13.050827564172774,0.39053850014405533,0.40451850404827905,0.4317773983668379,3.9890991744488,injection,300,13
injection_electrons,200,0.02,100031,100031,100031,100031,1.0,1.0,13.998112421837636,13.999979203870309,14.07028505551491,0.5021854005694992,0.5155883272139006,0.4080819674234832,3.8330135706865995,injection,300,14
injection_electrons,200,0.02,100031,100031,100031,100031,1.0,1.0,14.997977594826041,14.999636304323195,15.086560953957024,0.5795117152858964,0.5906353611405679,0.3865892191047174,4.1253071414405,injection,300,15
injection_electrons,200,0.02,100031,100031,100031,100031,1.0,1.0,15.997842767814449,15.999508606234759,16.099756946621046,0.6265713707433562,0.637049509022769,0.36941666092777875,4.1362090932846,injection,300,16
injection_electrons,200,0.02,100031,100031,100031,100031,1.0,1.0,16.99770794080285,16.99939306711336,17.108768409151654,0.6434073358177139,0.6533849665824931,0.3551794469491223,4.1785581410795,injection,300,17
injection_electrons,200,0.02,100031,100031,100031,100031,1.0,1.0,17.99757311379126,17.999250587533833,18.11442224898289,0.6398692039368825,0.6492493985319259,0.3433731166485775,4.1025523624033005,injection,300,18
injection_electrons,200,0.02,100031,100031,100031,100031,1.0,1.0,18.997438286779666,18.999355943024913,19.11736899699828,0.6211423920224668,0.6312993805174028,0.3331504536942261,4.088836171927801,injection,300,19
injection_electrons,200,0.02,100031,100031,100031,100031,1.0,1.0,19.99730345976807,19.999171713070833,20.11752686696532,0.5918002784942145,0.6011980937286054,0.32375494707907576,3.7396902631246007,injection,300,20
injection_electrons,300,0.030000000000000002,100031,100031,100031,100031,1.0,1.0,2.999595518965177,3.004259980966648,3.0714651669221835,2.236996344567732,2.3959779744503917,0.6510408812159723,3.3546350365618,injection,300,3
injection_electrons,300,0.030000000000000002,100031,100031,100031,100031,1.0,1.0,3.9994606919535824,4.003336662902681,4.022756840042685,0.48509977489434863,0.5824822365668503,0.5366374777925154,3.07704372526,injection,300,4
injection_electrons,300,0.030000000000000002,100031,100031,100031,100031,1.0,1.0,4.999325864941988,5.002602681005152,5.008282055876513,0.11352840178422419,0.17914797267628568,0.44981745613741814,3.004719289854,injection,300,5
injection_electrons,300,0.030000000000000002,100031,100031,100031,100031,1.0,1.0,5.999191037930394,6.002125734930494,5.996251276226208,-0.0978729697396763,-0.049002635281969464,0.39358367682236817,2.6392141039161,injection,300,6
injection_electrons,300,0.030000000000000002,100031,100031,100031,100031,1.0,1.0,6.9990562109187975,7.001932588823157,6.985832095421713,-0.22994356482587408,-0.18894141007832488,0.35848316435727534,2.5042074714863,injection,300,7
injection_electrons,300,0.030000000000000002,100031,100031,100031,100031,1.0,1.0,7.998921383907205,8.001746719862581,7.98445378612175,-0.21611448532736777,-0.18086935839326523,0.3407045202083989,2.7218549227702002,injection,300,8
injection_electrons,300,0.030000000000000002,100031,100031,100031,100031,1.0,1.0,8.99878655689561,9.00152536488204,8.989395279587667,-0.13475588639340064,-0.10436159640597742,0.32435891355912755,2.5805808836752995,injection,300,9
injection_electrons,300,0.030000000000000002,100031,100031,100031,100031,1.0,1.0,9.998651729884015,10.001144232759604,9.997419615364912,-0.037241912605279204,-0.012322806638231931,0.31388538099937563,2.6370188250759,injection,300,10
injection_electrons,300,0.030000000000000002,100031,100031,100031,100031,1.0,1.0,10.998516902872419,11.000954997518006,11.006901074991427,0.05405055719946983,0.07623002440282356,0.3044270617370645,2.588984784522399,injection,300,11
injection_electrons,300,0.030000000000000002,100031,100031,100031,100031,1.0,1.0,11.998382075860826,12.000806984429554,12.01606798301331,0.12716643642012304,0.1474024334336299,0.29354124816843424,2.8332278731456997,injection,300,12
injection_electrons,300,0.030000000000000002,100031,100031,100031,100031,1.0,1.0,12.998247248849232,13.000548969982821,13.026487019243675,0.19951503064017384,0.2172582953208657,0.2856104769164023,3.159427004167899,injection,300,13
injection_electrons,300,0.030000000000000002,100031,100031,100031,100031,1.0,1.0,13.998112421837636,14.000383787160274,14.037755191500414,0.266931284943861,0.2832008235691408,0.28025375794781765,2.985779407629799,injection,300,14
injection_electrons,300,0.030000000000000002,100031,100031,100031,100031,1.0,1.0,14.997977594826041,15.000005086448562,15.047457408740156,0.3163487080045213,0.3299099068609257,0.27526612411186063,2.9881815180122047,injection,300,15
injection_electrons,300,0.030000000000000002,100031,100031,100031,100031,1.0,1.0,15.997842767814449,15.999745195218258,16.055142201086284,0.3462368005996863,0.3581697489058566,0.2712629671874012,2.7679882496031,injection,300,16
injection_electrons,300,0.030000000000000002,100031,100031,100031,100031,1.0,1.0,16.99770794080285,16.999632681586,17.059703004557292,0.35336247609845106,0.3647260205337677,0.26618758886035504,2.7595175722695995,injection,300,17
injection_electrons,300,0.030000000000000002,100031,100031,100031,100031,1.0,1.0,17.99757311379126,17.99931304383852,18.061754219113553,0.34690865769684276,0.3566097768654908,0.26115451964672504,2.6237033865754,injection,300,18
injection_electrons,300,0.030000000000000002,100031,100031,100031,100031,1.0,1.0,18.997438286779666,18.999224820969516,19.06165589219317,0.32859799182305416,0.33803297288872436,0.2559717625346392,2.6138015858645,injection,300,19
injection_electrons,300,0.030000000000000002,100031,100031,100031,100031,1.0,1.0,19.99730345976807,19.998959139213834,20.05953359159188,0.30288802510363144,0.3111926162895351,0.250176524397327,2.6796213021039,injection,300,20
injection_electrons,1000,0.1,100031,100031,100031,100031,1.0,1.0,2.999595518965177,3.000909007606326,3.0030548759725524,0.07150727865414819,0.11532744950122353,0.13976346003046908,1.0466252592611003,injection,300,3
injection_electrons,1000,0.1,100031,100031,100031,100031,1.0,1.0,3.9994606919535824,4.000493498296822,4.001858476021348,0.03412023354385507,0.05995268493548256,0.13197705820409086,1.2215603455406,injection,300,4
injection_electrons,1000,0.1,100031,100031,100031,100031,1.0,1.0,4.999325864941988,5.000220750333594,5.00057372374572,0.007059156580302428,0.024960541429863703,0.12697795907346993,1.1692667442585,injection,300,5
injection_electrons,1000,0.1,100031,100031,100031,100031,1.0,1.0,5.999191037930394,5.999887389907496,6.000320072967972,0.00721151968958722,0.018819788042101493,0.12430936982651364,1.1100826520334,injection,300,6
injection_electrons,1000,0.1,100031,100031,100031,100031,1.0,1.0,6.9990562109187975,6.999433228297832,7.000713934266227,0.018297281031509627,0.023684955477909497,0.12139161336484332,1.442422368152501,injection,300,7
injection_electrons,1000,0.1,100031,100031,100031,100031,1.0,1.0,7.998921383907205,7.999283731052357,8.00076376110155,0.01850203216882118,0.023032820375656904,0.11945327574267554,1.398398645237,injection,300,8
injection_electrons,1000,0.1,100031,100031,100031,100031,1.0,1.0,8.99878655689561,8.998931285200085,9.00020612168585,0.014166532062098725,0.01577506901919712,0.1172846534457273,1.3029793727807002,injection,300,9
injection_electrons,1000,0.1,100031,100031,100031,100031,1.0,1.0,9.998651729884015,9.998798806214241,10.000135252934275,0.013366072724685374,0.014837230962094772,0.11610229461607789,1.3017907169756011,injection,300,10
injection_electrons,1000,0.1,100031,100031,100031,100031,1.0,1.0,10.998516902872419,10.998628478663278,11.000314879067968,0.015332824524083577,0.016347442218145325,0.11562322733620102,1.3006390962565995,injection,300,11
injection_electrons,1000,0.1,100031,100031,100031,100031,1.0,1.0,11.998382075860826,11.998216024966691,12.000551612111806,0.019466120131994558,0.018081906687617,0.11471854481827368,1.443092470672001,injection,300,12
injection_electrons,1000,0.1,100031,100031,100031,100031,1.0,1.0,12.998247248849232,12.997997991648655,13.000975610738246,0.02290829011901696,0.020990229196127252,0.11388491275899701,1.2026802965064984,injection,300,13
injection_electrons,1000,0.1,100031,100031,100031,100031,1.0,1.0,13.998112421837636,13.997806326379015,14.000930651782848,0.022320107386719634,0.020132928356941804,0.1134927463876488,1.2030468080894003,injection,300,14
injection_electrons,1000,0.1,100031,100031,100031,100031,1.0,1.0,14.997977594826041,14.997671345335377,15.000592875174904,0.01947988972592629,0.017437553378973902,0.11238280019726855,1.2034029117623,injection,300,15
injection_electrons,1000,0.1,100031,100031,100031,100031,1.0,1.0,15.997842767814449,15.997695612718044,16.000440682519493,0.017159157593082952,0.016239156383446307,0.11184872393153075,1.2037492734331003,injection,300,16
injection_electrons,1000,0.1,100031,100031,100031,100031,1.0,1.0,16.99770794080285,16.997784859771873,17.000857898514433,0.018079054229191982,0.01853166157785857,0.11155043726378272,1.2040863288275006,injection,300,17
injection_electrons,1000,0.1,100031,100031,100031,100031,1.0,1.0,17.99757311379126,17.997618896564386,18.00086487771935,0.018035614453326687,0.01829004337019491,0.11088526586145546,1.2171315552467021,injection,300,18
injection_electrons,1000,0.1,100031,100031,100031,100031,1.0,1.0,18.997438286779666,18.99739786344846,19.00039906714084,0.01579797251156645,0.015585155832487096,0.11014297619131846,1.1110934172798004,injection,300,19
injection_electrons,1000,0.1,100031,100031,100031,100031,1.0,1.0,19.99730345976807,19.997146216373764,20.000296684973407,0.015754591007910435,0.014968144136817685,0.10933743540066851,1.3678942607032,injection,300,20
injection_electrons,0,0.0,100031,100031,100031,100031,1.0,1.0,2.999595518965177,4.213144198953447,7.937611060249608,88.40112479941527,164.62271363133607,9.334379022786132,62.385131278182904,injection,400,3
injection_electrons,0,0.0,100031,100031,100031,100031,1.0,1.0,3.9994606919535824,4.971146530261057,9.932413347103193,99.80125885731228,148.34381713229422,11.820090891265755,71.7782345616116,injection,400,4
injection_electrons,0,0.0,100031,100031,100031,100031,1.0,1.0,4.999325864941988,5.802970484204038,11.831016609931535,103.87862806016548,136.65223931284623,14.58279866365909,82.1526235462506,injection,400,5
injection_electrons,0,0.0,100031,100031,100031,100031,1.0,1.0,5.999191037930394,6.681205837325325,13.629733966524356,104.00110845830075,127.19286451038494,17.448860817429445,89.7761977779983,injection,400,6
injection_electrons,0,0.0,100031,100031,100031,100031,1.0,1.0,6.9990562109187975,7.589418857080066,15.260713450190503,101.07881430149281,118.03958977187814,20.327132505595856,99.96600442905628,injection,400,7
injection_electrons,0,0.0,100031,100031,100031,100031,1.0,1.0,7.998921383907205,8.518306589113498,16.740788339167477,96.52718722947131,109.2880719248945,23.14136680784669,96.94876170257609,injection,400,8
injection_electrons,0,0.0,100031,100031,100031,100031,1.0,1.0,8.99878655689561,9.461525921244048,17.94600090841754,89.67343172546009,99.42689822624848,25.619744486819187,93.9415808149412,injection,400,9
injection_electrons,0,0.0,100031,100031,100031,100031,1.0,1.0,9.998651729884015,10.415262351080944,18.815218329060453,80.65045022229059,88.17755470795572,27.67644460565568,91.68488990614361,injection,400,10
injection_electrons,0,0.0,100031,100031,100031,100031,1.0,1.0,10.998516902872419,11.377053528533205,19.28943198704818,69.54681577854089,75.3821188565021,29.174366821583753,89.5892214846772,injection,400,11
injection_electrons,0,0.0,100031,100031,100031,100031,1.0,1.0,11.998382075860826,12.344960588453157,19.32854447167173,56.57032141318184,61.092923608077385,30.029669430432985,86.5233487554398,injection,400,12
injection_electrons,0,0.0,100031,100031,100031,100031,1.0,1.0,12.998247248849232,13.317521317885605,18.884404340306464,41.80119475344457,45.28423701109663,30.217682808305614,84.2646935618726,injection,400,13
injection_electrons,0,0.0,100031,100031,100031,100031,1.0,1.0,13.998112421837636,14.293692537407127,18.016185409579574,26.042905725238906,28.70439146833523,29.909609624698536,83.7648358921804,injection,400,14
injection_electrons,0,0.0,100031,100031,100031,100031,1.0,1.0,14.997977594826041,15.272769349424102,16.913623958826662,10.74366129587645,12.772697864687267,29.310593018989547,79.90171689733779,injection,400,15
injection_electrons,0,0.0,100031,100031,100031,100031,1.0,1.0,15.997842767814449,16.254582265644306,15.72644183431631,-3.2491787404729133,-1.6964845663076655,28.55802753889816,78.26179579779051,injection,400,16
injection_electrons,0,0.0,100031,100031,100031,100031,1.0,1.0,16.99770794080285,17.23861744058781,14.560102836654249,-15.537873690653859,-14.340787079281158,27.731299701109553,76.381420798206,injection,400,17
injection_electrons,0,0.0,100031,100031,100031,100031,1.0,1.0,17.99757311379126,18.224326280489255,13.496473762257882,-25.94253661543009,-25.0094794618962,26.884906561279113,71.56122687134301,injection,400,18
injection_electrons,0,0.0,100031,100031,100031,100031,1.0,1.0,18.997438286779666,19.211512615336392,12.585700485989237,-34.48875818376646,-33.75053890951373,26.040236559225107,69.5001269917674,injection,400,19
injection_electrons,0,0.0,100031,100031,100031,100031,1.0,1.0,19.99730345976807,20.199890984710297,11.880878147173648,-41.18345412771522,-40.58759886763531,25.216920979063595,67.4415975973798,injection,400,20
injection_electrons,100,0.01,100031,100031,100031,100031,1.0,1.0,2.999595518965177,3.0007003189887134,3.7144479911960184,23.786036469241623,23.831628888332812,2.532675017165809,12.4982541426757,injection,400,3
injection_electrons,100,0.01,100031,100031,100031,100031,1.0,1.0,3.9994606919535824,4.000561026735511,4.623759661805499,15.577780988846035,15.609578839165206,2.823794570389536,13.893447212330901,injection,400,4
injection_electrons,100,0.01,100031,100031,100031,100031,1.0,1.0,4.999325864941988,5.000437158830422,5.426461073266959,8.51973339339358,8.543856109086168,2.9367545318570927,14.376635119412,injection,400,5
injection_electrons,100,0.01,100031,100031,100031,100031,1.0,1.0,5.999191037930394,6.000377238286315,6.277438812935191,4.617402600640541,4.6380882563257675,2.9728491247986293,13.918175163688797,injection,400,6
injection_electrons,100,0.01,100031,100031,100031,100031,1.0,1.0,6.9990562109187975,7.000302487847106,7.129748795801188,1.8491530641541187,1.8672886878448702,2.938090964250674,14.712241079247002,injection,400,7
injection_electrons,100,0.01,100031,100031,100031,100031,1.0,1.0,7.998921383907205,8.000281135354236,8.066971008777683,0.8335941236956801,0.8507350129404401,2.817833899055407,12.811591658205202,injection,400,8
injection_electrons,100,0.01,100031,100031,100031,100031,1.0,1.0,8.99878655689561,9.000157224901317,9.130714241091828,1.4506081719249497,1.466060822335269,2.6988783527664193,13.066079949408698,injection,400,9
injection_electrons,100,0.01,100031,100031,100031,100031,1.0,1.0,9.998651729884015,9.999928557309948,10.2907533713226,2.908268917582002,2.9214102994061575,2.564635674376583,11.907718537070698,injection,400,10
injection_electrons,100,0.01,100031,100031,100031,100031,1.0,1.0,10.998516902872419,10.999807028716148,11.49516638724559,4.503345897216682,4.515604137894846,2.4300955569075087,10.534680375817299,injection,400,11
injection_electrons,100,0.01,100031,100031,100031,100031,1.0,1.0,11.998382075860826,11.999754273747099,12.70576972747696,5.883582593640879,5.895691995334151,2.3042284756441043,9.0993683120428,injection,400,12
injection_electrons,100,0.01,100031,100031,100031,100031,1.0,1.0,12.998247248849232,12.999688474448961,13.912248355617745,7.019859614039459,7.03172581095064,2.1929617265603336,9.504574264755101,injection,400,13
injection_electrons,100,0.01,100031,100031,100031,100031,1.0,1.0,13.998112421837636,13.999586995489386,15.092803065854575,7.80891658244931,7.820273269910127,2.0858216719829463,10.590865738486,injection,400,14
injection_electrons,100,0.01,100031,100031,100031,100031,1.0,1.0,14.997977594826041,14.999235323208943,16.228343211086198,8.194470327266657,8.20354350098913,1.984388920375261,9.8357759485377,injection,400,15
injection_electrons,100,0.01,100031,100031,100031,100031,1.0,1.0,15.997842767814449,15.999168392242552,17.31574947072423,8.229059449865183,8.238027601829145,1.8957436505702672,8.7986520273189,injection,400,16
injection_electrons,100,0.01,100031,100031,100031,100031,1.0,1.0,16.99770794080285,16.99907140606104,18.360357412946193,8.008002168870142,8.016665993373806,1.8207297899051345,8.7337058287022,injection,400,17
injection_electrons,100,0.01,100031,100031,100031,100031,1.0,1.0,17.99757311379126,17.99898648791443,19.37258766910271,7.631547376907011,7.639999830075972,1.753014248582256,8.486681137502,injection,400,18
injection_electrons,100,0.01,100031,100031,100031,100031,1.0,1.0,18.997438286779666,18.999150179959305,20.359019083054307,7.157524890399669,7.167181046837068,1.6900791946892415,8.021203027463999,injection,400,19
injection_electrons,100,0.01,100031,100031,100031,100031,1.0,1.0,19.99730345976807,19.99901402331926,21.327132874527614,6.640921645735842,6.650043679313988,1.627407391495489,7.1794587225491995,injection,400,20
injection_electrons,200,0.02,100031,100031,100031,100031,1.0,1.0,2.999595518965177,3.001663623230289,3.2751832141129666,9.112266569973793,9.187495227452015,1.3643966889842638,6.998849374652101,injection,400,3
injection_electrons,200,0.02,100031,100031,100031,100031,1.0,1.0,3.9994606919535824,4.001361158294975,4.152526194177428,3.7778403373832425,3.8271535592734773,1.2659537701504582,5.882668521290199,injection,400,4
injection_electrons,200,0.02,100031,100031,100031,100031,1.0,1.0,4.999325864941988,5.001085563989288,5.099717729366678,1.9722151144063504,2.008108035699241,1.1511236107513363,5.465924986339799,injection,400,5
injection_electrons,200,0.02,100031,100031,100031,100031,1.0,1.0,5.999191037930394,6.000925225128742,6.0679626617784095,1.1171183465001233,1.1463482895143873,1.0297501788143957,4.6589326467221,injection,400,6
injection_electrons,200,0.02,100031,100031,100031,100031,1.0,1.0,6.9990562109187975,7.000834662580753,7.052289328845001,0.7349790238479814,0.7605756593747293,0.9131924946554717,4.873940669893701,injection,400,7
injection_electrons,200,0.02,100031,100031,100031,100031,1.0,1.0,7.998921383907205,8.0007952998364,8.02746255597915,0.3333075668527252,0.3568127588972958,0.8020110593211943,4.5222861006054,injection,400,8
injection_electrons,200,0.02,100031,100031,100031,100031,1.0,1.0,8.99878655689561,9.00066900182145,9.009959793859894,0.10322334969281588,0.12416381801747534,0.7190410004300569,4.2634825585636005,injection,400,9
injection_electrons,200,0.02,100031,100031,100031,100031,1.0,1.0,9.998651729884015,10.000411327493904,9.9951651910546,-0.052459206601640496,-0.03487008972414829,0.652532638049131,4.2789219430787,injection,400,10
injection_electrons,200,0.02,100031,100031,100031,100031,1.0,1.0,10.998516902872419,11.000271370054845,10.985672067030578,-0.13271766243885263,-0.11678698096546647,0.5990942728225552,5.0422944146499,injection,400,11
injection_electrons,200,0.02,100031,100031,100031,100031,1.0,1.0,11.998382075860826,12.00020009987798,11.979390472578045,-0.17341066921163772,-0.158284701743161,0.554888522234927,4.6954386301916,injection,400,12
injection_electrons,200,0.02,100031,100031,100031,100031,1.0,1.0,12.998247248849232,13.00005733523787,12.979161985409315,-0.16073275132345577,-0.14682951535336386,0.523551388351252,4.7667693683079,injection,400,13
injection_electrons,200,0.02,100031,100031,100031,100031,1.0,1.0,13.998112421837636,13.999979203870309,13.983927122982427,-0.11465789094489143,-0.10133722624686703,0.4940033283191715,4.2142046225045995,injection,400,14
injection_electrons,200,0.02,100031,100031,100031,100031,1.0,1.0,14.997977594826041,14.999636304323195,14.995389194985842,-0.028314748779134646,-0.01725832582315512,0.47158147985145116,4.195584121398102,injection,400,15
injection_electrons,200,0.02,100031,100031,100031,100031,1.0,1.0,15.997842767814449,15.999508606234759,16.01299962652096,0.08432146647892047,0.09474314085022861,0.4535376545897441,4.042067875530101,injection,400,16
injection_electrons,200,0.02,100031,100031,100031,100031,1.0,1.0,16.99770794080285,16.99939306711336,17.034530334309558,0.20669718652588376,0.21663152252613394,0.43709355486457946,3.964459074912,injection,400,17
injection_electrons,200,0.02,100031,100031,100031,100031,1.0,1.0,17.99757311379126,17.999250587533833,18.055140180076943,0.3105106641596356,0.3198601607100615,0.42076378642409523,3.8908541350666006,injection,400,18
injection_electrons,200,0.02,100031,100031,100031,100031,1.0,1.0,18.997438286779666,18.999355943024913,19.073820651087587,0.39193280175380263,0.40206665317121804,0.40524296965724643,3.5610012652333,injection,400,19
injection_electrons,200,0.02,100031,100031,100031,100031,1.0,1.0,19.99730345976807,19.999171713070833,20.089102609537257,0.44967310524988147,0.45905764221598755,0.39201654942481196,4.1379543121969995,injection,400,20
injection_electrons,300,0.030000000000000002,100031,100031,100031,100031,1.0,1.0,2.999595518965177,3.004259980966648,3.1050609390685735,3.355267478199142,3.515988053608665,0.7974121539050717,4.7004524268463,injection,400,3
injection_electrons,300,0.030000000000000002,100031,100031,100031,100031,1.0,1.0,3.9994606919535824,4.003336662902681,4.057207059456021,1.3456374292108553,1.4438538580618276,0.6947872783739054,3.6638231098024003,injection,400,4
injection_electrons,300,0.030000000000000002,100031,100031,100031,100031,1.0,1.0,4.999325864941988,5.002602681005152,5.012902834326782,0.20589589016812848,0.27157600347684774,0.571844678995769,3.3660578843291002,injection,400,5
injection_electrons,300,0.030000000000000002,100031,100031,100031,100031,1.0,1.0,5.999191037930394,6.002125734930494,6.00550676822815,0.0563305976410966,0.10527636572705834,0.4859702191201488,2.6990698032480003,injection,400,6
injection_electrons,300,0.030000000000000002,100031,100031,100031,100031,1.0,1.0,6.9990562109187975,7.001932588823157,6.99114475144424,-0.1540694264343112,-0.11303608995474335,0.4345807417636472,2.9922804289352998,injection,400,7
injection_electrons,300,0.030000000000000002,100031,100031,100031,100031,1.0,1.0,7.998921383907205,8.001746719862581,7.987329018166392,-0.18018193028279672,-0.1449241114450217,0.40413171142817694,2.9981097055832002,injection,400,8
injection_electrons,300,0.030000000000000002,100031,100031,100031,100031,1.0,1.0,8.99878655689561,9.00152536488204,8.983847757425947,-0.19638457638589957,-0.16600904327723764,0.3815022543142065,2.8851710931562007,injection,400,9
injection_electrons,300,0.030000000000000002,100031,100031,100031,100031,1.0,1.0,9.998651729884015,10.001144232759604,9.98548478349288,-0.15657657666239277,-0.1316872189055296,0.3664140956922695,2.7932279842866996,injection,400,10
injection_electrons,300,0.030000000000000002,100031,100031,100031,100031,1.0,1.0,10.998516902872419,11.000954997518006,10.990405231906536,-0.09589863438084212,-0.07375240714286857,0.3549922512648731,2.7687826793664,injection,400,11
injection_electrons,300,0.030000000000000002,100031,100031,100031,100031,1.0,1.0,11.998382075860826,12.000806984429554,11.996635290108141,-0.03476178166038624,-0.014558510819551174,0.34276091183778395,2.6055579945406,injection,400,12
injection_electrons,300,0.030000000000000002,100031,100031,100031,100031,1.0,1.0,12.998247248849232,13.000548969982821,13.00283910721598,0.017615696371331424,0.03532675043671496,0.3325276503712201,2.6503300348200014,injection,400,13
injection_electrons,300,0.030000000000000002,100031,100031,100031,100031,1.0,1.0,13.998112421837636,14.000383787160274,14.009533969071116,0.06535665057434414,0.08159348124439081,0.32293601758138535,2.6242613585361987,injection,400,14
injection_electrons,300,0.030000000000000002,100031,100031,100031,100031,1.0,1.0,14.997977594826041,15.000005086448562,15.015195280778299,0.10126792785862815,0.11480005116288883,0.31356637678845384,3.1865314040305037,injection,400,15
injection_electrons,300,0.030000000000000002,100031,100031,100031,100031,1.0,1.0,15.997842767814449,15.999745195218258,16.020044614732694,0.12687339246191254,0.13878025456601772,0.3037982245782256,3.175049741853897,injection,400,16
injection_electrons,300,0.030000000000000002,100031,100031,100031,100031,1.0,1.0,16.99770794080285,16.999632681586,17.02615911937468,0.1560412409228773,0.1673824416263292,0.2949759034118791,2.985239387486999,injection,400,17
injection_electrons,300,0.030000000000000002,100031,100031,100031,100031,1.0,1.0,17.99757311379126,17.99931304383852,18.032074506233208,0.18201507088018154,0.1917002488269537,0.28817949077568344,2.987443359410399,injection,400,18
injection_electrons,300,0.030000000000000002,100031,100031,100031,100031,1.0,1.0,18.997438286779666,18.999224820969516,19.038067556478946,0.20444379113067068,0.21386709663668846,0.28250868271547713,2.790584046516299,injection,400,19
injection_electrons,300,0.030000000000000002,100031,100031,100031,100031,1.0,1.0,19.99730345976807,19.998959139213834,20.04338078086551,0.2221197680461806,0.23041767201332775,0.2782184642659514,2.8444248264647998,injection,400,20
injection_electrons,1000,0.1,100031,100031,100031,100031,1.0,1.0,2.999595518965177,3.000909007606326,3.0032346492717465,0.07749790678510671,0.12132070085986157,0.16091471694662457,1.2614696605966005,injection,400,3
injection_electrons,1000,0.1,100031,100031,100031,100031,1.0,1.0,3.9994606919535824,4.000493498296822,4.001707468975265,0.030345523095087756,0.056176999719070864,0.14505874912779734,1.404965986333,injection,400,4
injection_electrons,1000,0.1,100031,100031,100031,100031,1.0,1.0,4.999325864941988,5.000220750333594,5.000759419286212,0.010772903427969105,0.02867495304270662,0.13767349147211064,1.281606355647801,injection,400,5
injection_electrons,1000,0.1,100031,100031,100031,100031,1.0,1.0,5.999191037930394,5.999887389907496,6.000540656311638,0.010887977751727895,0.02249667284657253,0.13305986355557123,1.0520302202025,injection,400,6
injection_electrons,1000,0.1,100031,100031,100031,100031,1.0,1.0,6.9990562109187975,6.999433228297832,6.99964652135168,0.003047290357538479,0.008434143334379307,0.13072501283242818,1.1702217832453998,injection,400,7
injection_electrons,1000,0.1,100031,100031,100031,100031,1.0,1.0,7.998921383907205,7.999283731052357,7.9994302193131315,0.0018312672196652002,0.006361300249180246,0.12849889744232088,1.4120931332992002,injection,400,8
injection_electrons,1000,0.1,100031,100031,100031,100031,1.0,1.0,8.99878655689561,8.998931285200085,8.999616523774598,0.0076146661508680324,0.009223097733701557,0.12573146980036926,1.114281220494,injection,400,9
injection_electrons,1000,0.1,100031,100031,100031,100031,1.0,1.0,9.998651729884015,9.998798806214241,10.000476860279873,0.016782556566585782,0.018253765059172977,0.12382620418574967,1.2754756229369,injection,400,10
injection_electrons,1000,0.1,100031,100031,100031,100031,1.0,1.0,10.998516902872419,10.998628478663278,11.000019716015641,0.012649189442681674,0.013663779912276297,0.12253057597746309,1.4084423083299002,injection,400,11
injection_electrons,1000,0.1,100031,100031,100031,100031,1.0,1.0,11.998382075860826,11.998216024966691,11.999508628631318,0.010773298813226972,0.009389205672638568,0.12070849655534209,1.1626177247206009,injection,400,12
injection_electrons,1000,0.1,100031,100031,100031,100031,1.0,1.0,12.998247248849232,12.997997991648655,12.999481866675705,0.011416181384271695,0.00949834083654455,0.12006771067726767,1.1105145182778013,injection,400,13
injection_electrons,1000,0.1,100031,100031,100031,100031,1.0,1.0,13.998112421837636,13.997806326379015,14.000080004595981,0.016243103840363204,0.014056057695865931,0.11895794326982835,1.1986177503837006,injection,400,14
injection_electrons,1000,0.1,100031,100031,100031,100031,1.0,1.0,14.997977594826041,14.997671345335377,15.000207862623888,0.01691274085227068,0.014870456924920283,0.11800978930292848,1.1990592973435987,injection,400,15
injection_electrons,1000,0.1,100031,100031,100031,100031,1.0,1.0,15.997842767814449,15.997695612718044,16.00044341923766,0.01717626454544874,0.016256263178449082,0.11726146403208612,1.1994910603322992,injection,400,16
injection_electrons,1000,0.1,100031,100031,100031,100031,1.0,1.0,16.99770794080285,16.997784859771873,17.00115292445497,0.019814727100531115,0.020267342303537106,0.11648889342602549,1.2372850776704993,injection,400,17
