family,b_gs,b_t,n_sc_on,n_sc_off,n_all_on,n_all_off,detected_frac_on,detected_frac_off,sigma_initial_mm,sigma_sc_off_mm,sigma_sc_on_mm,expansion_vs_no_sc_pct,expansion_vs_initial_pct,rms_particle_dx_mm,max_abs_particle_dx_mm,mean_initial_mm,mean_sc_on_mm,mean_sc_off_mm,centroid_shift_vs_no_sc_mm,species,species_label,beam,dx_mm,dy_mm,power_kw
injection_h2o_ions,1000,0.1,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,16.516378805704413,65.46416080158257,65.46416080158257,7.2907809291337875,18.2719725971934,0.0008979096310599358,0.004070798579696607,0.0008979096310599358,0.0031728889486366714,h2o_ions,H₂O⁺,injection,0,5,100
injection_h2o_ions,0,0.0,99622,99988,99988,99988,0.9963395607472897,1.0,9.975711594842206,9.98184665832871,46.95596241824781,370.4135820306198,370.7028864239188,47.6433344432639,145.3666813716864,0.0014509269233128508,0.008687655403439095,0.0008979096310599358,0.00778974577237916,h2o_ions,H₂O⁺,injection,0,5,500
injection_h2o_ions,200,0.02,99631,99988,99988,99988,0.9964295715485858,1.0,9.975932062723851,9.98184665832871,46.94011999286195,370.2548696607735,370.5336774320947,47.61485945834233,138.5768080489623,0.001605749107683588,0.009777969885599437,0.0008979096310599358,0.008880060254539501,h2o_ions,H₂O⁺,injection,0,5,500
injection_h2o_ions,1000,0.1,99860,99988,99988,99988,0.9987198463815657,1.0,9.97984458221939,9.98184665832871,46.57580060586341,366.60505014872393,366.6986566989758,47.01394355480592,136.8130418268646,0.0009243135212613071,0.002520959256991192,0.0008979096310599358,0.0016230496259312562,h2o_ions,H₂O⁺,injection,0,5,500
injection_h2o_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,16.259383378087392,62.88953271507929,62.88953271507929,7.0171984935392,17.603127213449305,0.0008979096310599358,0.0038799647693493525,0.0008979096310599358,0.0029820551382894168,h2o_ions,H₂O⁺,injection,0,-5,100
injection_h2o_ions,200,0.02,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,16.25597265836693,62.85536348931164,62.85536348931164,7.0135787637354206,17.59409814318761,0.0008979096310599358,0.003873072032453431,0.0008979096310599358,0.002975162401393495,h2o_ions,H₂O⁺,injection,0,-5,100
injection_h2o_ions,1000,0.1,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,16.174483696937948,62.038991887760474,62.038991887760474,6.927071181505501,17.378279371133402,0.0008979096310599358,0.0038364366214013283,0.0008979096310599358,0.0029385269903413926,h2o_ions,H₂O⁺,injection,0,-5,100
injection_h2o_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,45.473210452867995,355.5590965217423,355.5590965217423,37.33210798947757,99.4119908431709,0.0008979096310599358,0.0003406917209095584,0.0008979096310599358,-0.0005572179101503774,h2o_ions,H₂O⁺,injection,0,-5,500
injection_h2o_ions,200,0.02,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,45.45066465728999,355.33322854009793,355.33322854009793,37.30901505245133,99.3367116014887,0.0008979096310599358,0.00033849786472779165,0.0008979096310599358,-0.0005594117663321441,h2o_ions,H₂O⁺,injection,0,-5,500
injection_h2o_ions,1000,0.1,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,44.91284945122166,349.94529558062305,349.94529558062305,36.75810153417217,97.5433399503961,0.0008979096310599358,0.0009688049800920854,0.0008979096310599358,7.089534903214961e-05,h2o_ions,H₂O⁺,injection,0,-5,500
extraction_h2o_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,15.591879166802789,55.61593966562333,55.61593966562333,5.873384682202334,11.5091923760751,-0.03233529661742959,-0.045410092518442545,-0.03233529661742959,-0.013074795901012952,h2o_ions,H₂O⁺,extraction,0,0,100
extraction_h2o_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,15.589072676070325,55.58792927073615,55.58792927073615,5.870447399324732,11.501700133610699,-0.03233529661742959,-0.045422539822652444,-0.03233529661742959,-0.013087243205222851,h2o_ions,H₂O⁺,extraction,0,0,100
extraction_h2o_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,15.522007062793644,54.91857580040382,54.91857580040382,5.800250059407798,11.3224962089694,-0.03233529661742959,-0.045343579537816696,-0.03233529661742959,-0.013008282920387103,h2o_ions,H₂O⁺,extraction,0,0,100
extraction_h2o_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,39.55103231204208,294.74209568582313,294.74209568582313,30.366157986190263,62.8867658532144,-0.03233529661742959,-0.08818695364938044,-0.03233529661742959,-0.055851657031950844,h2o_ions,H₂O⁺,extraction,0,0,500
extraction_h2o_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,39.53580907096874,294.59015896677596,294.59015896677596,30.350608648575975,62.8438519849219,-0.03233529661742959,-0.08834319871218539,-0.03233529661742959,-0.0560079020947558,h2o_ions,H₂O⁺,extraction,0,0,500
extraction_h2o_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,39.172055666808056,290.95969036260954,290.95969036260954,29.979046750360137,61.8111875335932,-0.03233529661742959,-0.08857451354187049,-0.03233529661742959,-0.056239216924440893,h2o_ions,H₂O⁺,extraction,0,0,500
extraction_h2o_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,10.019461502661963,10.019461502661963,15.591879166802789,55.61593966562324,55.61593966562324,5.873384682202329,11.5091923760752,4.967664703382552,4.954589907481547,4.967664703382552,-0.013074795901005132,h2o_ions,H₂O⁺,extraction,5,0,100
extraction_h2o_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,10.019461502661963,10.019461502661963,15.589072676070328,55.587929270736105,55.587929270736105,5.8704473993247275,11.501700133610603,4.967664703382552,4.954577460177338,4.967664703382552,-0.013087243205214705,h2o_ions,H₂O⁺,extraction,5,0,100
extraction_h2o_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,10.019461502661963,10.019461502661963,15.522007062793648,54.91857580040376,54.91857580040376,5.800250059407793,11.3224962089693,4.967664703382552,4.9546564204621735,4.967664703382552,-0.01300828292037881,h2o_ions,H₂O⁺,extraction,5,0,100
extraction_h2o_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,10.019461502661963,10.019461502661963,39.55103231204208,294.74209568582296,294.74209568582296,30.366157986190252,62.8867658532146,4.967664703382552,4.911813046350616,4.967664703382552,-0.055851657031936064,h2o_ions,H₂O⁺,extraction,5,0,500
extraction_h2o_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,10.019461502661963,10.019461502661963,39.53580907096874,294.59015896677573,294.59015896677573,30.350608648575967,62.8438519849219,4.967664703382552,4.911656801287811,4.967664703382552,-0.05600790209474127,h2o_ions,H₂O⁺,extraction,5,0,500
extraction_h2o_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,10.019461502661963,10.019461502661963,39.172055666808056,290.9596903626093,290.9596903626093,29.97904675036013,61.8111875335932,4.967664703382552,4.911425486458127,4.967664703382552,-0.05623921692442568,h2o_ions,H₂O⁺,extraction,5,0,500
extraction_h2o_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,10.019461502661974,10.019461502661974,15.591879166802794,55.615939665623124,55.615939665623124,5.87338468220232,11.5091923760752,9.967664703382539,9.954589907481537,9.967664703382539,-0.013074795901001579,h2o_ions,H₂O⁺,extraction,10,0,100
extraction_h2o_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,10.019461502661974,10.019461502661974,15.589072676070332,55.58792927073597,55.58792927073597,5.870447399324719,11.501700133610601,9.967664703382539,9.954577460177328,9.967664703382539,-0.013087243205211152,h2o_ions,H₂O⁺,extraction,10,0,100
extraction_h2o_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,10.019461502661974,10.019461502661974,15.522007062793651,54.918575800403644,54.918575800403644,5.800250059407784,11.3224962089693,9.967664703382539,9.954656420462163,9.967664703382539,-0.013008282920376146,h2o_ions,H₂O⁺,extraction,10,0,100
extraction_h2o_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,10.019461502661974,10.019461502661974,39.55103231204208,294.7420956858225,294.7420956858225,30.366157986190238,62.8867658532146,9.967664703382539,9.911813046350613,9.967664703382539,-0.055851657031926294,h2o_ions,H₂O⁺,extraction,10,0,500
extraction_h2o_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,10.019461502661974,10.019461502661974,39.535809070968746,294.5901589667754,294.5901589667754,30.350608648575953,62.843851984922,9.967664703382539,9.911656801287807,9.967664703382539,-0.05600790209473239,h2o_ions,H₂O⁺,extraction,10,0,500
extraction_h2o_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,10.019461502661974,10.019461502661974,39.172055666808056,290.9596903626089,290.9596903626089,29.979046750360116,61.8111875335933,9.967664703382539,9.911425486458121,9.967664703382539,-0.05623921692441769,h2o_ions,H₂O⁺,extraction,10,0,500
extraction_h2o_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,15.749909049264764,57.1931689650222,57.1931689650222,6.034701009983407,11.7941490336817,-0.03233529661742959,-0.04577024958910993,-0.03233529661742959,-0.01343495297168034,h2o_ions,H₂O⁺,extraction,0,5,100
extraction_h2o_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,15.746878769433064,57.16292502595526,57.16292502595526,6.031534363001991,11.786133585796998,-0.03233529661742959,-0.04578401320387197,-0.03233529661742959,-0.01344871658644238,h2o_ions,H₂O⁺,extraction,0,5,100
extraction_h2o_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,15.674460185041019,56.44014581898087,56.44014581898087,5.9558460262944015,11.594444131862,-0.03233529661742959,-0.045701855086307155,-0.03233529661742959,-0.013366558468877562,h2o_ions,H₂O⁺,extraction,0,5,100
extraction_h2o_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,40.39419837390622,303.1573788987995,303.1573788987995,31.2085099279701,64.4459983209337,-0.03233529661742959,-0.08977348148540552,-0.03233529661742959,-0.05743818486797593,h2o_ions,H₂O⁺,extraction,0,5,500
extraction_h2o_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,40.37786986399355,302.99441095977073,302.99441095977073,31.19185255100347,64.4001921431156,-0.03233529661742959,-0.0899455743205872,-0.03233529661742959,-0.0576102777031576,h2o_ions,H₂O⁺,extraction,0,5,500
extraction_h2o_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,39.98729987201597,299.09629735482486,299.09629735482486,30.793365166885117,63.2983204100199,-0.03233529661742959,-0.09018873602378491,-0.03233529661742959,-0.05785343940635532,h2o_ions,H₂O⁺,extraction,0,5,500
extraction_h2o_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,15.430718454304719,54.007462878170685,54.007462878170685,5.7088279873074015,11.2242357184685,-0.03233529661742959,-0.04505950877975834,-0.03233529661742959,-0.012724212162328746,h2o_ions,H₂O⁺,extraction,0,-5,100
extraction_h2o_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,15.428129693260669,53.98162555105124,53.98162555105124,5.706114236987268,11.217243048750499,-0.03233529661742959,-0.04507044455567926,-0.03233529661742959,-0.012735147938249668,h2o_ions,H₂O⁺,extraction,0,-5,100
extraction_h2o_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,15.366245821113852,53.363988843426036,53.363988843426036,5.641235177625983,11.0499644769059,-0.03233529661742959,-0.04499642873181834,-0.03233529661742959,-0.012661132114388747,h2o_ions,H₂O⁺,extraction,0,-5,100
extraction_h2o_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,38.69231864746349,286.1716384376921,286.1716384376921,29.508277901935227,61.500781437463985,-0.03233529661742959,-0.08640822424947726,-0.03233529661742959,-0.05407292763204767,h2o_ions,H₂O⁺,extraction,0,-5,500
extraction_h2o_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,38.678175079152446,286.0304774750267,286.0304774750267,29.493812222971975,61.460330063712306,-0.03233529661742959,-0.08656006509414937,-0.03233529661742959,-0.05422476847671978,h2o_ions,H₂O⁺,extraction,0,-5,500
extraction_h2o_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,38.34041029846749,282.6593903103601,282.6593903103601,29.1483373353737,60.3208678802464,-0.03233529661742959,-0.08681113126611294,-0.03233529661742959,-0.054475834648683344,h2o_ions,H₂O⁺,extraction,0,-5,500
injection_n2_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,15.598355841697957,56.267235669092486,56.267235669092486,6.317715986966673,16.1083471527175,0.0008979096310599358,0.003503272022530538,0.0008979096310599358,0.0026053623914706024,n2_ions,N₂⁺,injection,0,0,100
injection_n2_ions,200,0.02,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,15.596207622722346,56.24571441106134,56.24571441106134,6.315422541522323,16.1026653575582,0.0008979096310599358,0.0034994133383843802,0.0008979096310599358,0.0026015037073244445,n2_ions,N₂⁺,injection,0,0,100
injection_n2_ions,1000,0.1,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,15.544829394992293,55.73099775102146,55.73099775102146,6.26056392318498,15.9667331821261,0.0008979096310599358,0.0034774199384191677,0.0008979096310599358,0.002579510307359232,n2_ions,N₂⁺,injection,0,0,100
injection_n2_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,41.393276387885315,314.68555673861573,314.68555673861573,33.1091226341172,87.6930360956909,0.0008979096310599358,-0.001849214901497657,0.0008979096310599358,-0.0027471245325575927,n2_ions,N₂⁺,injection,0,0,500
injection_n2_ions,200,0.02,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,41.37987951622917,314.5513443817772,314.5513443817772,33.09542043347398,87.64992557610469,0.0008979096310599358,-0.0018623980605830858,0.0008979096310599358,-0.0027603076916430215,n2_ions,N₂⁺,injection,0,0,500
injection_n2_ions,1000,0.1,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,41.059761437007054,311.3443418082102,311.3443418082102,32.76798178623983,86.61992372185381,0.0008979096310599358,-0.0014980302678328477,0.0008979096310599358,-0.0023959398988927837,n2_ions,N₂⁺,injection,0,0,500
injection_n2_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.981846658328717,9.981846658328717,15.598355841697957,56.26723566909237,56.26723566909237,6.317715986966668,16.1083471527175,5.000897909631041,5.003503272022519,5.000897909631041,0.0026053623914785717,n2_ions,N₂⁺,injection,5,0,100
injection_n2_ions,200,0.02,99988,99988,99988,99988,1.0,1.0,9.981846658328717,9.981846658328717,15.596207622722346,56.24571441106123,56.24571441106123,6.315422541522318,16.1026653575582,5.000897909631041,5.003499413338373,5.000897909631041,0.0026015037073321423,n2_ions,N₂⁺,injection,5,0,100
injection_n2_ions,1000,0.1,99988,99988,99988,99988,1.0,1.0,9.981846658328717,9.981846658328717,15.544829394992295,55.73099775102135,55.73099775102135,6.260563923184975,15.966733182126099,5.000897909631041,5.003477419938409,5.000897909631041,0.002579510307367805,n2_ions,N₂⁺,injection,5,0,100
injection_n2_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.981846658328717,9.981846658328717,41.393276387885315,314.68555673861533,314.68555673861533,33.10912263411719,87.6930360956909,5.000897909631041,4.998150785098498,5.000897909631041,-0.0027471245325427773,n2_ions,N₂⁺,injection,5,0,500
injection_n2_ions,200,0.02,99988,99988,99988,99988,1.0,1.0,9.981846658328717,9.981846658328717,41.37987951622917,314.55134438177686,314.55134438177686,33.095420433473976,87.6499255761045,5.000897909631041,4.998137601939413,5.000897909631041,-0.00276030769162805,n2_ions,N₂⁺,injection,5,0,500
injection_n2_ions,1000,0.1,99988,99988,99988,99988,1.0,1.0,9.981846658328717,9.981846658328717,41.059761437007054,311.3443418082099,311.3443418082099,32.76798178623982,86.61992372185371,5.000897909631041,4.998501969732162,5.000897909631041,-0.0023959398988786518,n2_ions,N₂⁺,injection,5,0,500
injection_n2_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.981846658328728,9.981846658328728,15.598355841697963,56.267235669092265,56.267235669092265,6.317715986966659,16.1083471527175,10.000897909631027,10.00350327202251,10.000897909631027,0.0026053623914830126,n2_ions,N₂⁺,injection,10,0,100
injection_n2_ions,200,0.02,99988,99988,99988,99988,1.0,1.0,9.981846658328728,9.981846658328728,15.596207622722352,56.24571441106112,56.24571441106112,6.31542254152231,16.102665357558198,10.000897909631027,10.003499413338362,10.000897909631027,0.002601503707335695,n2_ions,N₂⁺,injection,10,0,100
injection_n2_ions,1000,0.1,99988,99988,99988,99988,1.0,1.0,9.981846658328728,9.981846658328728,15.5448293949923,55.730997751021235,55.730997751021235,6.260563923184967,15.966733182126099,10.000897909631027,10.003477419938399,10.000897909631027,0.002579510307372246,n2_ions,N₂⁺,injection,10,0,100
injection_n2_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.981846658328728,9.981846658328728,41.393276387885315,314.68555673861493,314.68555673861493,33.10912263411718,87.6930360956909,10.000897909631027,9.998150785098494,10.000897909631027,-0.0027471245325330074,n2_ions,N₂⁺,injection,10,0,500
injection_n2_ions,200,0.02,99988,99988,99988,99988,1.0,1.0,9.981846658328728,9.981846658328728,41.37987951622917,314.5513443817764,314.5513443817764,33.09542043347396,87.6499255761047,10.000897909631027,9.998137601939408,10.000897909631027,-0.00276030769161828,n2_ions,N₂⁺,injection,10,0,500
injection_n2_ions,1000,0.1,99988,99988,99988,99988,1.0,1.0,9.981846658328728,9.981846658328728,41.059761437007054,311.34434180820944,311.34434180820944,32.76798178623981,86.6199237218537,10.000897909631027,9.998501969732157,10.000897909631027,-0.00239593989886977,n2_ions,N₂⁺,injection,10,0,500
injection_n2_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,15.748592203942854,57.77233154350707,57.77233154350707,6.478093630578464,16.5076826539362,0.0008979096310599358,0.003594330010968451,0.0008979096310599358,0.0026964203799085154,n2_ions,N₂⁺,injection,0,5,100
injection_n2_ions,200,0.02,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,15.746281905633243,57.74918654450347,57.74918654450347,6.475630909932696,16.501601842008505,0.0008979096310599358,0.003590239125112227,0.0008979096310599358,0.002692329494052291,n2_ions,N₂⁺,injection,0,5,100
injection_n2_ions,1000,0.1,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,15.691023108495719,57.1955936169722,57.1955936169722,6.416715552683583,16.356060533537402,0.0008979096310599358,0.0035663947906168464,0.0008979096310599358,0.0026684851595569106,n2_ions,N₂⁺,injection,0,5,100
injection_n2_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,42.201337306821465,322.7808616115062,322.7808616115062,33.91985989258439,89.5708550991947,0.0008979096310599358,-0.0014681661245612172,0.0008979096310599358,-0.002366075755621153,n2_ions,N₂⁺,injection,0,5,500
injection_n2_ions,200,0.02,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,42.187044573320726,322.63767434375944,322.63767434375944,33.90525729160383,89.52502620280539,0.0008979096310599358,-0.0014777493793485395,0.0008979096310599358,-0.0023756590104084753,n2_ions,N₂⁺,injection,0,5,500
injection_n2_ions,1000,0.1,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,41.845385074068034,319.21486580995355,319.21486580995355,33.55618128413944,88.44297458452661,0.0008979096310599358,-0.001136654446351343,0.0008979096310599358,-0.0020345640774112788,n2_ions,N₂⁺,injection,0,5,500
injection_n2_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,15.445243910153097,54.73333180555131,54.73333180555131,6.15403280137584,15.700775267205602,0.0008979096310599358,0.0034109035205465033,0.0008979096310599358,0.0025129938894865676,n2_ions,N₂⁺,injection,0,-5,100
injection_n2_ions,200,0.02,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,15.44325393447081,54.713395858322265,54.713395858322265,6.151905067492981,15.6954975036488,0.0008979096310599358,0.003407619353289117,0.0008979096310599358,0.002509709722229181,n2_ions,N₂⁺,injection,0,-5,100
injection_n2_ions,1000,0.1,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,15.39564158100829,54.236406428487726,54.236406428487726,6.10098609475495,15.5692200453282,0.0008979096310599358,0.003388702555501524,0.0008979096310599358,0.0024907929244415883,n2_ions,N₂⁺,injection,0,-5,100
injection_n2_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,40.57086835461829,306.4465198006878,306.4465198006878,32.28394315628201,85.7453382808926,0.0008979096310599358,-0.002263914173259481,0.0008979096310599358,-0.003161823804319417,n2_ions,N₂⁺,injection,0,-5,500
injection_n2_ions,200,0.02,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,40.55835160724254,306.3211246929067,306.3211246929067,32.27112553575441,85.7062048921429,0.0008979096310599358,-0.002264454862933616,0.0008979096310599358,-0.0031623644939935518,n2_ions,N₂⁺,injection,0,-5,500
injection_n2_ions,1000,0.1,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,40.25914732111411,303.3236403959628,303.3236403959628,31.96470062660279,84.7694482577075,0.0008979096310599358,-0.001956284768539583,0.0008979096310599358,-0.002854194399599519,n2_ions,N₂⁺,injection,0,-5,500
extraction_n2_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,15.019244617612879,49.900716856116325,49.900716856116325,5.252899805878572,10.286619685036701,-0.03233529661742959,-0.04484458256583323,-0.03233529661742959,-0.012509285948403635,n2_ions,N₂⁺,extraction,0,0,100
extraction_n2_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,15.017565135082691,49.88395465258131,49.88395465258131,5.251145302089442,10.2824130354397,-0.03233529661742959,-0.044853544480968115,-0.03233529661742959,-0.012518247863538522,n2_ions,N₂⁺,extraction,0,0,100
extraction_n2_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,14.97736186633909,49.482702861425466,49.482702861425466,5.209142383867832,10.182139681031199,-0.03233529661742959,-0.04480709789777207,-0.03233529661742959,-0.012471801280342476,n2_ions,N₂⁺,extraction,0,0,100
extraction_n2_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,37.467425433876706,273.9464982616322,273.9464982616322,28.26065592123345,58.879659893877104,-0.03233529661742959,-0.08885776109525638,-0.03233529661742959,-0.056522464477826787,n2_ions,N₂⁺,extraction,0,0,500
extraction_n2_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,37.4583500473086,273.85592067354827,273.85592067354827,28.25141887248693,58.85365315730749,-0.03233529661742959,-0.08896000624227758,-0.03233529661742959,-0.05662470962484799,n2_ions,N₂⁺,extraction,0,0,500
extraction_n2_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,37.2413011223491,271.68964731742193,271.68964731742193,28.030520417230804,58.238171702702004,-0.03233529661742959,-0.08905241622426727,-0.03233529661742959,-0.056717119606837674,n2_ions,N₂⁺,extraction,0,0,500
extraction_n2_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,10.019461502661963,10.019461502661963,15.01924461761288,49.900716856116254,49.900716856116254,5.252899805878568,10.286619685036701,4.967664703382552,4.955155417434156,4.967664703382552,-0.012509285948396176,n2_ions,N₂⁺,extraction,5,0,100
extraction_n2_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,10.019461502661963,10.019461502661963,15.017565135082693,49.88395465258124,49.88395465258124,5.251145302089438,10.282413035439706,4.967664703382552,4.955146455519022,4.967664703382552,-0.012518247863530618,n2_ions,N₂⁺,extraction,5,0,100
extraction_n2_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,10.019461502661963,10.019461502661963,14.97736186633909,49.48270286142537,49.48270286142537,5.209142383867828,10.1821396810311,4.967664703382552,4.955192902102217,4.967664703382552,-0.012471801280335093,n2_ions,N₂⁺,extraction,5,0,100
extraction_n2_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,10.019461502661963,10.019461502661963,37.467425433876706,273.946498261632,273.946498261632,28.26065592123344,58.87965989387699,4.967664703382552,4.911142238904739,4.967664703382552,-0.05652246447781284,n2_ions,N₂⁺,extraction,5,0,500
extraction_n2_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,10.019461502661963,10.019461502661963,37.4583500473086,273.8559206735481,273.8559206735481,28.251418872486923,58.85365315730759,4.967664703382552,4.911039993757719,4.967664703382552,-0.0566247096248329,n2_ions,N₂⁺,extraction,5,0,500
extraction_n2_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,10.019461502661963,10.019461502661963,37.2413011223491,271.68964731742176,271.68964731742176,28.030520417230793,58.238171702702004,4.967664703382552,4.910947583775729,4.967664703382552,-0.05671711960682302,n2_ions,N₂⁺,extraction,5,0,500
extraction_n2_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,10.019461502661974,10.019461502661974,15.019244617612886,49.90071685611615,49.90071685611615,5.252899805878559,10.286619685036701,9.967664703382539,9.955155417434145,9.967664703382539,-0.012509285948393511,n2_ions,N₂⁺,extraction,10,0,100
extraction_n2_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,10.019461502661974,10.019461502661974,15.017565135082698,49.88395465258115,49.88395465258115,5.251145302089429,10.2824130354397,9.967664703382539,9.95514645551901,9.967664703382539,-0.012518247863528842,n2_ions,N₂⁺,extraction,10,0,100
extraction_n2_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,10.019461502661974,10.019461502661974,14.977361866339097,49.48270286142529,49.48270286142529,5.209142383867819,10.182139681031106,9.967664703382539,9.955192902102207,9.967664703382539,-0.012471801280332429,n2_ions,N₂⁺,extraction,10,0,100
extraction_n2_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,10.019461502661974,10.019461502661974,37.467425433876706,273.9464982616316,273.9464982616316,28.26065592123343,58.87965989387699,9.967664703382539,9.911142238904738,9.967664703382539,-0.05652246447780129,n2_ions,N₂⁺,extraction,10,0,500
extraction_n2_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,10.019461502661974,10.019461502661974,37.4583500473086,273.85592067354764,273.85592067354764,28.25141887248691,58.853653157307605,9.967664703382539,9.911039993757715,9.967664703382539,-0.05662470962482402,n2_ions,N₂⁺,extraction,10,0,500
extraction_n2_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,10.019461502661974,10.019461502661974,37.2413011223491,271.68964731742136,271.68964731742136,28.030520417230782,58.23817170270199,9.967664703382539,9.910947583775725,9.967664703382539,-0.05671711960681414,n2_ions,N₂⁺,extraction,10,0,500
extraction_n2_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,15.159516583458235,51.30071191381567,51.30071191381567,5.396151722484021,10.5223684569525,-0.03233529661742959,-0.04521662241682672,-0.03233529661742959,-0.012881325799397124,n2_ions,N₂⁺,extraction,0,5,100
