family,b_gs,b_t,n_sc_on,n_sc_off,n_all_on,n_all_off,detected_frac_on,detected_frac_off,sigma_initial_mm,sigma_sc_off_mm,sigma_sc_on_mm,expansion_vs_no_sc_pct,expansion_vs_initial_pct,rms_particle_dx_mm,max_abs_particle_dx_mm,species,species_label,beam,power_kw,sigma_x_mm
extraction_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,16.39817713223017,63.66325802912185,63.66325802912185,7.671950588111705,49.9093405764962,ions,H₂⁺,extraction,200,10
extraction_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,20.079243810437465,100.40242487186397,100.40242487186397,11.811465355909336,93.28539551272749,ions,H₂⁺,extraction,300,10
extraction_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,20.057538368270002,100.1857920502129,100.1857920502129,11.785898483231662,92.5598557418296,ions,H₂⁺,extraction,300,10
extraction_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,19.551935666968348,95.13958571300279,95.13958571300279,11.189487838062252,76.2387967672847,ions,H₂⁺,extraction,300,10
extraction_ions,0,0.0,99915,100007,100007,100007,0.9990800643954924,1.0,10.017826794302712,10.019461502661958,23.122804794712533,130.77891749540927,130.81657598495133,17.184192605197147,141.0210140224166,ions,H₂⁺,extraction,400,10
extraction_ions,200,0.02,99919,100007,100007,100007,0.9991200615956883,1.0,10.017970183265229,10.019461502661958,23.105055320944757,130.60176751820677,130.63609591832463,16.837543897061664,135.83771365151551,ions,H₂⁺,extraction,400,10
extraction_ions,1000,0.1,100000,100007,100007,100007,0.999930004899657,1.0,10.01933584938124,10.019461502661958,22.638424827162286,125.94452627167377,125.94735985978906,14.657132730406794,118.0086750280234,ions,H₂⁺,extraction,400,10
extraction_ions,0,0.0,99519,100007,100007,100007,0.9951203415760896,1.0,10.011266502046952,10.019461502661958,25.21925171852025,151.70266597481344,151.90870419206001,22.733245946410083,131.9056007439051,ions,H₂⁺,extraction,500,10
extraction_ions,200,0.02,99527,100007,100007,100007,0.9952003359764816,1.0,10.011400609219558,10.019461502661958,25.209047784907504,151.6008248368437,151.80340662516633,22.714261418724636,144.69658062390351,ions,H₂⁺,extraction,500,10
extraction_ions,1000,0.1,99714,100007,100007,100007,0.997070205085644,1.0,10.014268152372116,10.019461502661958,24.938499480915084,148.900596846342,149.02967547366717,21.072225445338265,131.2475769338537,ions,H₂⁺,extraction,500,10
