family,b_gs,b_t,n_sc_on,n_sc_off,n_all_on,n_all_off,detected_frac_on,detected_frac_off,sigma_initial_mm,sigma_sc_off_mm,sigma_sc_on_mm,expansion_vs_no_sc_pct,expansion_vs_initial_pct,rms_particle_dx_mm,max_abs_particle_dx_mm,mean_initial_mm,mean_sc_on_mm,mean_sc_off_mm,centroid_shift_vs_no_sc_mm,beam,dx_mm,dy_mm,power_kw
extraction_electrons,1000,0.1,100011,100011,100011,100011,1.0,1.0,9.97697652803355,9.97721083227316,9.97661166723453,-0.0060053360473322215,-0.0036570277377467875,0.10534764492792455,0.9111677137445,4.93545342356225,4.864296078236474,4.936039608761875,-0.07174353052540106,extraction,5,0,100
extraction_electrons,0,0.0,100011,100011,100011,100011,1.0,1.0,9.97697652803355,10.490615502178489,17.368494621813117,65.56220765317691,74.0857520613655,21.91384871909162,124.2836796489479,4.93545342356225,5.069021678670694,4.922771171921152,0.1462505067495421,extraction,5,0,500
extraction_electrons,100,0.01,100011,100011,100011,100011,1.0,1.0,9.97697652803355,9.978854071383529,11.049997937449788,10.734136990117848,10.754975782505216,5.085475355560717,22.9759596087531,4.93545342356225,3.2180896881247545,4.935530910797464,-1.7174412226727096,extraction,5,0,500
extraction_electrons,200,0.02,100011,100011,100011,100011,1.0,1.0,9.97697652803355,9.978822246867576,10.104730196710065,1.2617516048250232,1.2804848073717512,2.0472104983342323,11.627315298078699,4.93545342356225,4.035540097081286,4.936022338129884,-0.9004822410485973,extraction,5,0,500
extraction_electrons,300,0.030000000000000002,100011,100011,100011,100011,1.0,1.0,9.97697652803355,9.978679855685339,9.986712784245062,0.08050091470914733,0.097587241827779,1.0149550776009597,6.006161153360399,4.93545342356225,4.345922499448637,4.936527787284672,-0.590605287836035,extraction,5,0,500
extraction_electrons,1000,0.1,100011,100011,100011,100011,1.0,1.0,9.97697652803355,9.97721083227316,9.976457709866736,-0.007548426299541777,-0.00520015422864617,0.22086707229853594,0.9986490834216006,4.93545342356225,4.751516652970343,4.936039608761875,-0.18452295579153155,extraction,5,0,500
extraction_electrons,0,0.0,100011,100011,100011,100011,1.0,1.0,9.97697652803356,10.4906155021785,13.991807319437072,33.374512835128776,40.240956567578756,22.41588535982358,60.61084353673301,9.935453423562235,10.015751332105895,9.922771171921138,0.09298016018475685,extraction,10,0,100
extraction_electrons,100,0.01,100011,100011,100011,100011,1.0,1.0,9.97697652803356,9.97885407138354,11.252280071490114,12.76124483830654,12.782465107271456,2.026604430806597,8.5101851972696,9.935453423562235,9.045499873592822,9.93553091079745,-0.8900310372046274,extraction,10,0,100
extraction_electrons,200,0.02,100011,100011,100011,100011,1.0,1.0,9.97697652803356,9.978822246867589,10.06499640288735,0.863570408289549,0.8822299481858975,0.5919238701908298,4.2093548283757976,9.935453423562235,9.568806123564459,9.93602233812987,-0.36721621456541165,extraction,10,0,100
extraction_electrons,300,0.030000000000000002,100011,100011,100011,100011,1.0,1.0,9.97697652803356,9.97867985568535,9.967765711122372,-0.10937463392775015,-0.09232072347076237,0.35964559900064985,2.9455172027231002,9.935453423562235,9.697492698231734,9.936527787284659,-0.23903508905292448,extraction,10,0,100
extraction_electrons,1000,0.1,100011,100011,100011,100011,1.0,1.0,9.97697652803356,9.977210832273173,9.976611667234542,-0.006005336047354426,-0.0036570277377467875,0.1053476449279245,0.9111677137444998,9.935453423562235,9.864296078236459,9.93603960876186,-0.07174353052540106,extraction,10,0,100
extraction_electrons,0,0.0,100011,100011,100011,100011,1.0,1.0,9.97697652803356,10.4906155021785,17.368494621813014,65.56220765317575,74.08575206136427,21.913848719091558,124.2836796489478,9.935453423562235,10.069021678670643,9.922771171921138,0.1462505067495048,extraction,10,0,500
extraction_electrons,100,0.01,100011,100011,100011,100011,1.0,1.0,9.97697652803356,9.97885407138354,11.049997937449794,10.734136990117783,10.754975782505149,5.085475355560716,22.9759596087532,9.935453423562235,8.218089688124731,9.93553091079745,-1.7174412226727185,extraction,10,0,500
extraction_electrons,200,0.02,100011,100011,100011,100011,1.0,1.0,9.97697652803356,9.978822246867589,10.104730196710001,1.2617516048242683,1.2804848073709962,2.047210498334238,11.6273152980785,9.935453423562235,9.035540097081372,9.93602233812987,-0.9004822410484987,extraction,10,0,500
extraction_electrons,300,0.030000000000000002,100011,100011,100011,100011,1.0,1.0,9.97697652803356,9.97867985568535,9.986712784245075,0.08050091470914733,0.09758724182780121,1.0149550776009557,6.0061611533524,9.935453423562235,9.34592249944862,9.936527787284659,-0.5906052878360395,extraction,10,0,500
extraction_electrons,1000,0.1,100011,100011,100011,100011,1.0,1.0,9.97697652803356,9.977210832273173,9.976457709866747,-0.007548426299563982,-0.00520015422864617,0.22086707229853586,0.9986490834216006,9.935453423562235,9.751516652970327,9.93603960876186,-0.18452295579153244,extraction,10,0,500
extraction_electrons,0,0.0,100011,100011,100011,100011,1.0,1.0,9.976976528033545,10.5122669869082,14.465304109603775,37.60404038081053,44.98685116637111,22.929873777635006,61.968259271487206,-0.06454657643773219,0.018511665662049124,-0.0774802778376493,0.09599194349969842,extraction,0,5,100
extraction_electrons,100,0.01,100011,100011,100011,100011,1.0,1.0,9.976976528033545,9.978374279635016,11.021794415436455,10.456814973667283,10.4722897209105,1.923955141190976,8.187048655133701,-0.06454657643773219,-0.9560915523105302,-0.06474349644439502,-0.8913480558661352,extraction,0,5,100
extraction_electrons,200,0.02,100011,100011,100011,100011,1.0,1.0,9.976976528033545,9.978332418751233,10.009984257809446,0.31720569860684833,0.3308390040124509,0.5928905432526532,4.1016060482236005,-0.06454657643773219,-0.44258046338562146,-0.06430698903397099,-0.3782734743516505,extraction,0,5,100
extraction_electrons,300,0.030000000000000002,100011,100011,100011,100011,1.0,1.0,9.976976528033545,9.978239548729011,9.935824822717748,-0.42507223648148296,-0.4124666946962008,0.36080759554086966,2.664127339892099,-0.06454657643773219,-0.306379299690707,-0.06385365221193863,-0.24252564747876837,extraction,0,5,100
extraction_electrons,1000,0.1,100011,100011,100011,100011,1.0,1.0,9.976976528033545,9.977387350104735,9.975182726684741,-0.022096199562404717,-0.01797940832839462,0.10715785609319974,0.8779057693003987,-0.06454657643773219,-0.13712180244662556,-0.0636294691447593,-0.07349233330186626,extraction,0,5,100
extraction_electrons,0,0.0,100011,100011,100011,100011,1.0,1.0,9.976976528033545,10.5122669869082,17.693547218340655,68.31333565229936,77.34377913614317,22.198508850139984,125.82782903899479,-0.06454657643773219,0.07096280650292845,-0.0774802778376493,0.14844308434057774,extraction,0,5,500
extraction_electrons,100,0.01,100011,100011,100011,100011,1.0,1.0,9.976976528033545,9.978374279635016,11.015380669395057,10.392538510772042,10.408004253029768,5.109219787662052,24.6153468933295,-0.06454657643773219,-1.8223646323969405,-0.06474349644439502,-1.7576211359525455,extraction,0,5,500
extraction_electrons,200,0.02,100011,100011,100011,100011,1.0,1.0,9.976976528033545,9.978332418751233,10.086724923028845,1.0862787460750534,1.1000165700192577,2.0548072784823304,11.343103443847598,-0.06454657643773219,-0.9790069228713957,-0.06430698903397099,-0.9146999338374247,extraction,0,5,500
extraction_electrons,300,0.030000000000000002,100011,100011,100011,100011,1.0,1.0,9.976976528033545,9.978239548729011,9.990915506814721,0.12703601696277822,0.13971145208180324,1.0342496209459626,5.798844202371701,-0.06454657643773219,-0.6760522661362842,-0.06385365221193863,-0.6121986139243456,extraction,0,5,500
extraction_electrons,1000,0.1,100011,100011,100011,100011,1.0,1.0,9.976976528033545,9.977387350104735,9.976372120870725,-0.010175301392900682,-0.006058019291932393,0.22430459510066436,1.0508894764832997,-0.06454657643773219,-0.25144391052657267,-0.0636294691447593,-0.18781444138181336,extraction,0,5,500
extraction_electrons,0,0.0,100011,100011,100011,100011,1.0,1.0,9.976976528033545,10.46889590247746,13.507350107050536,29.02363566203794,35.38520481728371,21.887281218241046,58.913894414138,-0.06454657643773219,0.013160342107870267,-0.07695110108264154,0.09011144319051181,extraction,0,-5,100
extraction_electrons,100,0.01,100011,100011,100011,100011,1.0,1.0,9.976976528033545,9.979861289094003,11.464580231122573,14.877150082747859,14.910365869951935,2.138848795409549,8.9318427652963,-0.06454657643773219,-0.948928153747849,-0.06399613948264354,-0.8849320142652055,extraction,0,-5,100
