family,b_gs,b_t,n_sc_on,n_sc_off,n_all_on,n_all_off,detected_frac_on,detected_frac_off,sigma_initial_mm,sigma_sc_off_mm,sigma_sc_on_mm,expansion_vs_no_sc_pct,expansion_vs_initial_pct,rms_particle_dx_mm,max_abs_particle_dx_mm,species,species_label,beam,power_kw,sigma_x_mm
injection_ions,200,0.02,68394,99988,99988,99988,0.684022082649918,1.0,3.806918617906414,3.9927386633314605,54.89380851097397,1274.8410086316967,1341.948568397882,54.97980145006184,120.0810937095723,ions,H₂⁺,injection,500,4
injection_ions,200,0.02,72500,99988,99988,99988,0.7250870104412529,1.0,4.81671244418938,4.990923329164335,54.27436773231331,987.4614605911174,1026.7927733113268,54.49076572929529,124.7228237234898,ions,H₂⁺,injection,500,5
injection_ions,200,0.02,76221,99988,99988,99988,0.7623014761771413,1.0,5.827515664205585,5.989107994997211,53.760585095315925,797.639266819415,822.5300830254336,53.95276285695331,126.1209187775682,ions,H₂⁺,injection,500,6
injection_ions,200,0.02,79411,99988,99988,99988,0.7942053046365564,1.0,6.843951942693661,6.987292660830085,53.15017736218501,660.669116668584,676.6006805311672,53.44837883168862,133.15834720345708,ions,H₂⁺,injection,500,7
injection_ions,200,0.02,82340,99988,99988,99988,0.823498819858383,1.0,7.85088939455917,7.98547732666296,52.64487880046619,559.2577581391228,570.5594252410458,53.02326378623336,132.8897615446179,ions,H₂⁺,injection,500,8
injection_ions,200,0.02,85043,99988,99988,99988,0.8505320638476617,1.0,8.856090511875264,8.983661992495835,52.25561224342159,481.67384622296964,490.05282492710813,52.707607892624786,133.8650019178179,ions,H₂⁺,injection,500,9
injection_ions,200,0.02,87562,99988,99988,99988,0.8757250870104413,1.0,9.855882746944273,9.98184665832871,51.9429851210261,420.3745048285792,427.02519352851016,52.505351108963296,143.2275914512922,ions,H₂⁺,injection,500,10
injection_ions,200,0.02,89864,99988,99988,99988,0.8987478497419691,1.0,10.850928262203462,10.980031324161585,51.624777008359054,370.1696696871767,375.76369284627253,52.277339529200155,143.4195522416021,ions,H₂⁺,injection,500,11
injection_ions,200,0.02,91995,99988,99988,99988,0.9200604072488698,1.0,11.84573575888875,11.97821598999446,51.35230571145949,328.71414035574793,333.5087896328092,51.989467929425516,147.50463832724728,ions,H₂⁺,injection,500,12
injection_ions,200,0.02,93897,99988,99988,99988,0.9390826899227908,1.0,12.829383380683826,12.976400655827335,51.0745580665551,293.5957236617764,298.10610183692825,51.80676877080898,146.1415595852674,ions,H₂⁺,injection,500,13
injection_ions,200,0.02,95569,99988,99988,99988,0.9558046965635877,1.0,13.81758683049063,13.974585321660209,50.81685525020008,263.6376613725733,267.7693932638431,51.595938731130005,160.5457643414393,ions,H₂⁺,injection,500,14
injection_ions,200,0.02,96903,99988,99988,99988,0.9691462975557067,1.0,14.812883285178573,14.972769987493084,50.485425541822664,237.1816008927786,240.82105806056816,51.31638048334046,163.53678967839562,ions,H₂⁺,injection,500,15
injection_ions,200,0.02,98006,99988,99988,99988,0.9801776213145578,1.0,15.820671596478892,15.970954653325961,50.19336556957369,214.27905631878366,217.26444268487893,50.88455766363863,163.4700833745971,ions,H₂⁺,injection,500,16
injection_ions,200,0.02,98796,99988,99988,99988,0.9880785694283314,1.0,16.83336840196529,16.969139319158835,49.83814619930441,193.69872721261208,196.0675784502276,50.5755310718681,167.6296622782666,ions,H₂⁺,injection,500,17
injection_ions,200,0.02,99354,99988,99988,99988,0.993659239108693,1.0,17.850054932601015,17.967323984991708,49.47911526828887,175.38388749275794,177.19307002199258,49.9651194436343,172.8969477746877,ions,H₂⁺,injection,500,18
injection_ions,200,0.02,99675,99988,99988,99988,0.9968696243549225,1.0,18.8691179316068,18.965508650824585,49.08436065050666,158.80856429533497,160.13065808597062,49.9179072176265,168.4831821948598,ions,H₂⁺,injection,500,19
injection_ions,200,0.02,99794,99988,99988,99988,0.9980597671720607,1.0,19.868879279369526,19.963693316657462,48.665140200135816,143.76822178254068,144.93148061283122,50.020038163657766,167.3528879187776,ions,H₂⁺,injection,500,20
injection_ions,1000,0.1,71911,99988,99988,99988,0.7191963035564267,1.0,2.8139503291732817,2.9945539974985853,56.219684210558476,1777.3975776532993,1897.891847191042,56.29568092577081,117.29043694655348,ions,H₂⁺,injection,500,3
injection_ions,1000,0.1,76120,99988,99988,99988,0.7612913549625955,1.0,3.8281629490562072,3.9927386633314605,55.603582720407914,1292.617634383649,1352.4873538655502,55.699585477835974,121.4606818033057,ions,H₂⁺,injection,500,4
injection_ions,1000,0.1,79672,99988,99988,99988,0.7968156178741449,1.0,4.854006398467181,4.990923329164335,54.870841551755966,999.4126323504025,1030.4237581780549,55.02973501062422,126.5438051840812,ions,H₂⁺,injection,500,5
injection_ions,1000,0.1,82891,99988,99988,99988,0.8290094811377365,1.0,5.8782450756029965,5.989107994997211,54.23396884134168,805.5433444620485,822.6217713588319,54.47168044397775,128.5809105479513,ions,H₂⁺,injection,500,6
injection_ions,1000,0.1,85704,99988,99988,99988,0.8571428571428571,1.0,6.905007072274109,6.987292660830085,53.58762839027213,666.9297822700039,676.0691311301362,53.87691027793613,131.6695554449665,ions,H₂⁺,injection,500,7
injection_ions,1000,0.1,88351,99988,99988,99988,0.8836160339240708,1.0,7.931515470658483,7.98547732666296,53.06434889267044,564.5106700822032,569.0316508739656,53.42761112671854,136.338416436386,ions,H₂⁺,injection,500,8
injection_ions,1000,0.1,90798,99988,99988,99988,0.9080889706764812,1.0,8.948800577721544,8.983661992495835,52.61329361511207,485.65531137592455,487.93682078574096,53.0415800472901,135.7534634598615,ions,H₂⁺,injection,500,9
injection_ions,1000,0.1,92931,99988,99988,99988,0.92942153058367,1.0,9.959262215525184,9.98184665832871,52.08818432917127,421.82913755451887,423.01248026156617,52.592352581917055,142.2308428611069,ions,H₂⁺,injection,500,10
injection_ions,1000,0.1,95015,99988,99988,99988,0.950264031683802,1.0,10.962226960210765,10.980031324161585,51.72320556851316,371.06610210388124,371.83118682226865,52.26837697525518,149.5765695045588,ions,H₂⁺,injection,500,11
injection_ions,1000,0.1,96835,99988,99988,99988,0.9684662159459135,1.0,11.966134097303815,11.97821598999446,51.29455313353816,328.2319936156192,328.6643682615569,51.774635759137276,150.8333332252653,ions,H₂⁺,injection,500,12
injection_ions,1000,0.1,98418,99988,99988,99988,0.9842981157738928,1.0,12.963270558966379,12.976400655827335,50.85063785293954,291.87012794725905,292.26704111153026,51.189551363136474,151.9190062567744,ions,H₂⁺,injection,500,13
injection_ions,1000,0.1,99562,99988,99988,99988,0.9957394887386486,1.0,13.968052041902325,13.974585321660209,50.249063573443344,259.57463078034044,259.7428146938653,50.15112820454059,156.3296950322817,ions,H₂⁺,injection,500,14
injection_ions,1000,0.1,99988,99988,99988,99988,1.0,1.0,14.972769987493084,14.972769987493084,49.249892679700416,228.92973525165604,228.92973525165604,36.839524521765306,95.327284476118,ions,H₂⁺,injection,500,15
injection_ions,1000,0.1,99988,99988,99988,99988,1.0,1.0,15.970954653325961,15.970954653325961,48.12301570235061,201.31583707382802,201.31583707382802,34.718558429754516,89.83499853880521,ions,H₂⁺,injection,500,16
injection_ions,1000,0.1,99986,99988,99988,99988,0.999979997599712,1.0,16.96669395950359,16.969139319158835,47.239955530086455,178.3874576169615,178.42758078173406,45.95273741464311,157.1413214161194,ions,H₂⁺,injection,500,17
injection_ions,1000,0.1,99986,99988,99988,99988,0.999979997599712,1.0,17.96473478065086,17.967323984991708,46.56659086143065,159.17376956261378,159.21112351508674,45.39466715536845,160.45572679273968,ions,H₂⁺,injection,500,18
injection_ions,1000,0.1,99985,99988,99988,99988,0.999969996399568,1.0,18.961555365879157,18.965508650824585,46.06830296722976,142.90570748929952,142.95635077557253,45.11854036522694,162.150082639332,ions,H₂⁺,injection,500,19
injection_ions,1000,0.1,99976,99988,99988,99988,0.9998799855982718,1.0,19.950006312173638,19.963693316657462,45.71079263503641,128.96961954878302,129.12670762987858,45.40901852816337,164.25591595626912,ions,H₂⁺,injection,500,20
extraction_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,3.005838450798559,3.005838450798559,5.09352077335473,69.45424235961643,69.45424235961643,2.782784321759078,80.120264388124,ions,H₂⁺,extraction,100,3
extraction_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,4.00778460106476,4.00778460106476,6.415503607846329,60.076058133012026,60.076058133012026,3.1644774723542044,66.0981730843156,ions,H₂⁺,extraction,100,4
extraction_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,5.0097307513309595,5.0097307513309595,7.6884083440613695,53.46949218815309,53.46949218815309,3.4815122044119287,55.1927719527307,ions,H₂⁺,extraction,100,5
extraction_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,6.011676901597159,6.011676901597159,8.910434619182814,48.218787620065285,48.218787620065285,3.7340280830035293,46.9716581220003,ions,H₂⁺,extraction,100,6
extraction_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,7.013623051863358,7.013623051863358,10.084578992855882,43.78558582752237,43.78558582752237,3.926258255746558,40.1950142394187,ions,H₂⁺,extraction,100,7
extraction_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,8.015569202129559,8.015569202129559,11.215640217467662,39.92319116261782,39.92319116261782,4.06457349689522,34.877810078992596,ions,H₂⁺,extraction,100,8
extraction_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,9.017515352395758,9.017515352395758,12.309225714326768,36.50351824526115,36.50351824526115,4.156233216342987,30.910179030352595,ions,H₂⁺,extraction,100,9
extraction_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,13.371348942553185,33.45376833875455,33.45376833875455,4.209509045279266,27.496022460736,ions,H₂⁺,extraction,100,10
extraction_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,11.02140765292816,11.02140765292816,14.407080595529312,30.71906102394868,30.71906102394868,4.2310083406914565,25.2536581585906,ions,H₂⁺,extraction,100,11
extraction_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,12.02335380319436,12.02335380319436,15.421161758126082,28.260067952329536,28.260067952329536,4.227024712062455,23.274039753107502,ions,H₂⁺,extraction,100,12
extraction_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,13.025299953460559,13.025299953460559,16.41762416170145,26.04411583888031,26.04411583888031,4.202750528606742,21.749580699180093,ions,H₂⁺,extraction,100,13
extraction_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,14.027246103726757,14.027246103726757,17.399927214944377,24.04378654425665,24.04378654425665,4.1627909825523535,20.243658257239797,ions,H₂⁺,extraction,100,14
extraction_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,15.029192253992958,15.029192253992958,18.37096877166989,22.23523700542913,22.23523700542913,4.110521168725249,19.085732275241103,ions,H₂⁺,extraction,100,15
extraction_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,16.031138404259156,16.031138404259156,19.333358357563455,20.59878637456567,20.59878637456567,4.049442095607578,17.9075578769025,ions,H₂⁺,extraction,100,16
extraction_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,17.033084554525356,17.033084554525356,20.288942315165322,19.114903998847055,19.114903998847055,3.981634952055842,17.005207218818608,ions,H₂⁺,extraction,100,17
extraction_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,18.035030704791556,18.035030704791556,21.23942248036203,17.76759811514561,17.76759811514561,3.9091965598296055,16.060807110775706,ions,H₂⁺,extraction,100,18
extraction_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,19.03697685505776,19.03697685505776,22.186244638371,16.542898629813397,16.542898629813397,3.8337262442608124,15.341924142011393,ions,H₂⁺,extraction,100,19
extraction_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,20.038923005323955,20.038923005323955,23.130590594566993,15.428312132451637,15.428312132451637,3.7565404480474434,14.569024304149899,ions,H₂⁺,extraction,100,20
extraction_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,3.005838450798559,3.005838450798559,5.087472989156237,69.25304112084439,69.25304112084439,2.77515699313523,79.6570096978125,ions,H₂⁺,extraction,100,3
extraction_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,4.00778460106476,4.00778460106476,6.409086710395974,59.91594729650025,59.91594729650025,3.1563347932968515,65.73126901001591,ions,H₂⁺,extraction,100,4
extraction_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,5.0097307513309595,5.0097307513309595,7.681645183561619,53.33449170937578,53.33449170937578,3.472886204641102,54.8910691444637,ions,H₂⁺,extraction,100,5
extraction_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,6.011676901597159,6.011676901597159,8.903397652603472,48.10173265030346,48.10173265030346,3.7250080566824892,46.7132734775673,ions,H₂⁺,extraction,100,6
extraction_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,7.013623051863358,7.013623051863358,10.07734773364182,43.68248277849067,43.68248277849067,3.9169438090521433,39.9751209352168,ions,H₂⁺,extraction,100,7
extraction_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,8.015569202129559,8.015569202129559,11.208284279211133,39.83142053384483,39.83142053384483,4.055052391392754,34.68761762121321,ions,H₂⁺,extraction,100,8
extraction_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,9.017515352395758,9.017515352395758,12.301819080253368,36.421382160275904,36.421382160275904,4.146606418423383,30.739295355721893,ions,H₂⁺,extraction,100,9
extraction_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,13.363938559935443,33.37980844963502,33.37980844963502,4.199838398732233,27.344171535088194,ions,H₂⁺,extraction,100,10
extraction_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,11.02140765292816,11.02140765292816,14.399708240620269,30.65216979606562,30.65216979606562,4.2213531332043575,25.135020561098198,ions,H₂⁺,extraction,100,11
extraction_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,12.02335380319436,12.02335380319436,15.413856837526708,28.199311854497378,28.199311854497378,4.217427011667876,23.1649738037393,ions,H₂⁺,extraction,100,12
extraction_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,13.025299953460559,13.025299953460559,16.41041009486163,25.988730804634663,25.988730804634663,4.193245953921402,21.6461397033763,ions,H₂⁺,extraction,100,13
extraction_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,14.027246103726757,14.027246103726757,17.3928221294157,23.993134509807845,23.993134509807845,4.15340636110097,20.1475289565188,ions,H₂⁺,extraction,100,14
extraction_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,15.029192253992958,15.029192253992958,18.363983862101986,22.188761390174115,22.188761390174115,4.1012750565204446,18.993696139562996,ions,H₂⁺,extraction,100,15
extraction_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,16.031138404259156,16.031138404259156,19.326498110926405,20.555993115197225,20.555993115197225,4.040342223011283,17.8212900424571,ions,H₂⁺,extraction,100,16
extraction_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,17.033084554525356,17.033084554525356,20.28221497217112,19.075408257646043,19.075408257646043,3.972694969016164,16.9219906959711,ions,H₂⁺,extraction,100,17
extraction_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,18.035030704791556,18.035030704791556,21.23282827403464,17.731034793267607,17.731034793267607,3.900418187975451,15.982264827670704,ions,H₂⁺,extraction,100,18
extraction_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,19.03697685505776,19.03697685505776,22.1797836560369,16.508959510260457,16.508959510260457,3.8251109345640173,15.265699971793893,ions,H₂⁺,extraction,100,19
extraction_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,20.038923005323955,20.038923005323955,23.124260438014257,15.396722827222732,15.396722827222732,3.748086638466416,14.496673364220804,ions,H₂⁺,extraction,100,20
extraction_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,3.005838450798559,3.005838450798559,4.946951297195448,64.57808289335027,64.57808289335027,2.596761415448326,68.96016416929311,ions,H₂⁺,extraction,100,3
extraction_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,4.00778460106476,4.00778460106476,6.259498725145717,56.18351154607304,56.18351154607304,2.9654029443490404,57.3446611023454,ions,H₂⁺,extraction,100,4
extraction_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,5.0097307513309595,5.0097307513309595,7.523705522812117,50.18183403994831,50.18183403994831,3.270434941812753,47.980963759101606,ions,H₂⁺,extraction,100,5
extraction_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,6.011676901597159,6.011676901597159,8.738879023850684,45.365081438907204,45.365081438907204,3.5132257569208467,40.78939643224211,ions,H₂⁺,extraction,100,6
extraction_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,7.013623051863358,7.013623051863358,9.90813463717496,41.26984817843322,41.26984817843322,3.698165857222469,34.927087006369405,ions,H₂⁺,extraction,100,7
extraction_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,8.015569202129559,8.015569202129559,11.036163447328411,37.68408916482622,37.68408916482622,3.831569433981751,30.316694458351098,ions,H₂⁺,extraction,100,8
extraction_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,9.017515352395758,9.017515352395758,12.128337886594704,34.49755739392744,34.49755739392744,3.920496338865622,26.811134813002298,ions,H₂⁺,extraction,100,9
extraction_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,13.190293613306471,31.646731810907113,31.646731810907113,3.9727106756264328,24.2730957339331,ions,H₂⁺,extraction,100,10
extraction_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,11.02140765292816,11.02140765292816,14.22686527746169,29.08392217650988,29.08392217650988,3.994573957344326,22.398307453036598,ions,H₂⁺,extraction,100,11
extraction_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,12.02335380319436,12.02335380319436,15.242566846815416,26.774667836571343,26.774667836571343,3.992066461763458,20.6477204238862,ions,H₂⁺,extraction,100,12
extraction_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,13.025299953460559,13.025299953460559,16.241214796712516,24.68975651034857,24.68975651034857,3.970112702376988,19.259005839478,ions,H₂⁺,extraction,100,13
extraction_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,14.027246103726757,14.027246103726757,17.226106111030017,22.804618837145707,22.804618837145707,3.9330624984924754,17.928239460484296,ions,H₂⁺,extraction,100,14
extraction_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,15.029192253992958,15.029192253992958,18.200059710156,21.098056386367702,21.098056386367702,3.884223544933298,16.869416992184394,ions,H₂⁺,extraction,100,15
extraction_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,16.031138404259156,16.031138404259156,19.165511009940502,19.551778087379024,19.551778087379024,3.8268121269532536,15.8295304008778,ions,H₂⁺,extraction,100,16
extraction_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,17.033084554525356,17.033084554525356,20.12428028041806,18.148185174548637,18.148185174548637,3.7628935553555394,15.001307449189508,ions,H₂⁺,extraction,100,17
extraction_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,18.035030704791556,18.035030704791556,21.078007671735637,16.872590996674177,16.872590996674177,3.6944528887108734,14.1690196120405,ions,H₂⁺,extraction,100,18
extraction_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,19.03697685505776,19.03697685505776,22.028062395358244,15.711977605865556,15.711977605865556,3.622993640539299,13.506656884352793,ions,H₂⁺,extraction,100,19
extraction_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,20.038923005323955,20.038923005323955,22.97560637347011,14.654896210569479,14.654896210569479,3.5498070701099467,12.8266817107111,ions,H₂⁺,extraction,100,20
extraction_ions,0,0.0,99985,100007,100007,100007,0.999780015398922,1.0,3.005919884207268,3.005838450798559,7.098363666203519,136.15253389009317,136.14613627919513,5.100082033788261,108.89487528841946,ions,H₂⁺,extraction,200,3
extraction_ions,0,0.0,99989,100007,100007,100007,0.999820012599118,1.0,4.0078710346968,4.00778460106476,8.80815821232212,119.7762377245032,119.77149803644984,5.979549778908608,109.85303162159471,ions,H₂⁺,extraction,200,4
extraction_ions,0,0.0,100003,100007,100007,100007,0.999960002799804,1.0,5.00972777056105,5.0097307513309595,10.432589119544797,108.24650340286493,108.24662730878147,6.605688406089068,110.6142829179408,ions,H₂⁺,extraction,200,5
extraction_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,6.011676901597159,6.011676901597159,11.870331199364047,97.45457704505682,97.45457704505682,7.101343712902227,97.8482116828564,ions,H₂⁺,extraction,200,6
extraction_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,7.013623051863358,7.013623051863358,13.200567904114333,88.21325022033008,88.21325022033008,7.482286619599907,85.5098127493205,ions,H₂⁺,extraction,200,7
extraction_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,8.015569202129559,8.015569202129559,14.452304637197125,80.3029114059357,80.3029114059357,7.769931539870115,74.55560472427759,ions,H₂⁺,extraction,200,8
extraction_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,9.017515352395758,9.017515352395758,15.633014414212665,73.36277015662982,73.36277015662982,7.972803109820845,66.37819849031399,ions,H₂⁺,extraction,200,9
extraction_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,16.752449426790996,67.1990996955298,67.1990996955298,8.10256374161998,59.0913073066709,ions,H₂⁺,extraction,200,10
extraction_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,11.02140765292816,11.02140765292816,17.82074362206757,61.69208311002787,61.69208311002787,8.171483014171256,52.9871959724092,ions,H₂⁺,extraction,200,11
extraction_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,12.02335380319436,12.02335380319436,18.845812474170447,56.74339109245459,56.74339109245459,8.188841581783139,48.203682805724796,ions,H₂⁺,extraction,200,12
extraction_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,13.025299953460559,13.025299953460559,19.836023972765677,52.28842363431059,52.28842363431059,8.165284292833022,44.14065016107939,ions,H₂⁺,extraction,200,13
extraction_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,14.027246103726757,14.027246103726757,20.79807221216271,48.269104700722984,48.269104700722984,8.108912452548433,40.571453034898795,ions,H₂⁺,extraction,200,14
extraction_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,15.029192253992958,15.029192253992958,21.737550695988457,44.63552217993101,44.63552217993101,8.02634227619158,38.3245035821821,ions,H₂⁺,extraction,200,15
extraction_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,16.031138404259156,16.031138404259156,22.659820364736902,41.34879129180642,41.34879129180642,7.924180628403078,36.019805653677494,ions,H₂⁺,extraction,200,16
extraction_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,17.033084554525356,17.033084554525356,23.568823269010984,38.370846416946904,38.370846416946904,7.807373860685934,34.24729655839231,ions,H₂⁺,extraction,200,17
extraction_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,18.035030704791556,18.035030704791556,24.46752257368994,35.66665327156553,35.66665327156553,7.679288369671785,32.3828326702096,ions,H₂⁺,extraction,200,18
extraction_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,19.03697685505776,19.03697685505776,25.358967039935063,33.20900284226418,33.20900284226418,7.543481594201303,30.7013726249752,ions,H₂⁺,extraction,200,19
extraction_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,20.038923005323955,20.038923005323955,26.24535847494628,30.97190137400794,30.97190137400794,7.402624832434306,29.4232237681832,ions,H₂⁺,extraction,200,20
extraction_ions,200,0.02,99985,100007,100007,100007,0.999780015398922,1.0,3.005919884207268,3.005838450798559,7.088090805760075,135.8107703318848,135.8043819797071,5.088380603160654,108.46375091013246,ions,H₂⁺,extraction,200,3
extraction_ions,200,0.02,99989,100007,100007,100007,0.999820012599118,1.0,4.0078710346968,4.00778460106476,8.796593915756299,119.487691863961,119.4829583986794,5.966190616392875,109.4646995265204,ions,H₂⁺,extraction,200,4
extraction_ions,200,0.02,100004,100007,100007,100007,0.999970002099853,1.0,5.009721051326798,5.0097307513309595,10.425230686652572,108.09962060102434,108.10002353108077,6.596844592307842,111.7079730822947,ions,H₂⁺,extraction,200,5
extraction_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,6.011676901597159,6.011676901597159,11.856681223995606,97.22751934398816,97.22751934398816,7.085178916693477,97.15695796388121,ions,H₂⁺,extraction,200,6
extraction_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,7.013623051863358,7.013623051863358,13.186616649295,88.01433370148999,88.01433370148999,7.465694588104962,84.91932081437099,ions,H₂⁺,extraction,200,7
extraction_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,8.015569202129559,8.015569202129559,14.438078222756223,80.12542663745386,80.12542663745386,7.752906034317334,74.0580002983003,ions,H₂⁺,extraction,200,8
extraction_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,9.017515352395758,9.017515352395758,15.618593925534041,73.20285372604904,73.20285372604904,7.9554315286217046,65.9368702756838,ions,H₂⁺,extraction,200,9
extraction_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,16.737935288169663,67.05424022760853,67.05424022760853,8.0849644310038,58.704908650998505,ions,H₂⁺,extraction,200,10
extraction_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,11.02140765292816,11.02140765292816,17.806205374696845,61.56017393990598,61.56017393990598,8.153734262836656,52.646145170222894,ions,H₂⁺,extraction,200,11
extraction_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,12.02335380319436,12.02335380319436,18.831321062410883,56.62286389183513,56.62286389183513,8.171036170677516,47.8936883915974,ions,H₂⁺,extraction,200,12
extraction_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,13.025299953460559,13.025299953460559,19.821634124074436,52.177947493702284,52.177947493702284,8.147495156358781,43.856921611431105,ions,H₂⁺,extraction,200,13
extraction_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,14.027246103726757,14.027246103726757,20.78382734634195,48.16755329344444,48.16755329344444,8.09120130575079,40.3713997097973,ions,H₂⁺,extraction,200,14
extraction_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,15.029192253992958,15.029192253992958,21.72348765772546,44.54195069568001,44.54195069568001,8.008761459926356,38.13272745450969,ions,H₂⁺,extraction,200,15
extraction_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,16.031138404259156,16.031138404259156,22.645958158215915,41.26232078564884,41.26232078564884,7.906764490798469,35.83980138037511,ions,H₂⁺,extraction,200,16
extraction_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,17.033084554525356,17.033084554525356,23.55517807764131,38.290736491313695,38.290736491313695,7.790142974089597,34.073540173641604,ions,H₂⁺,extraction,200,17
extraction_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,18.035030704791556,18.035030704791556,24.454117218582272,35.59232373297425,35.59232373297425,7.662287824117355,32.21868509112999,ions,H₂⁺,extraction,200,18
extraction_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,19.03697685505776,19.03697685505776,25.345803240239565,33.13985425950483,33.13985425950483,7.526715370756745,30.5458669558004,ions,H₂⁺,extraction,200,19
extraction_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,20.038923005323955,20.038923005323955,26.23243169020892,30.90739299332339,30.90739299332339,7.386094935112993,29.27186810537399,ions,H₂⁺,extraction,200,20
extraction_ions,1000,0.1,99991,100007,100007,100007,0.9998400111992161,1.0,3.0059003248559115,3.005838450798559,6.8924457640177375,129.3019361099272,129.29721611271754,4.8733512324152635,106.82438376434399,ions,H₂⁺,extraction,200,3
extraction_ions,1000,0.1,100006,100007,100007,100007,0.999990000699951,1.0,4.007778845867282,4.00778460106476,8.631058909502654,115.35735496387743,115.35766421849299,5.650439296312582,105.73445332711859,ions,H₂⁺,extraction,200,4
