family,b_gs,b_t,n_sc_on,n_sc_off,n_all_on,n_all_off,detected_frac_on,detected_frac_off,sigma_initial_mm,sigma_sc_off_mm,sigma_sc_on_mm,expansion_vs_no_sc_pct,expansion_vs_initial_pct,rms_particle_dx_mm,max_abs_particle_dx_mm,beam,power_kw,sigma_x_mm
injection_electrons,110,0.011000000000000001,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.995475579876913,25.176713012494282,0.725080953303725,0.7297910090550142,0.25082215305250055,1.4709512398729991,injection,100,25
injection_electrons,115,0.0115,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.995986841572563,25.119396631917247,0.49371841618763845,0.5004732647547527,0.19359901904836602,1.3615437942456006,injection,100,25
injection_electrons,120,0.012,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.996861507537865,25.063397029280154,0.26617550256149425,0.2764238319544754,0.14898558490449937,1.2795592813339995,injection,100,25
injection_electrons,125,0.0125,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.997924202094595,25.013403395600918,0.06192191552059079,0.07640374713269171,0.12716991045811904,1.2564564988580997,injection,100,25
injection_electrons,130,0.013000000000000001,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.999016047059996,24.972627114771367,-0.10555988379283843,-0.08673852819327532,0.12805092270228602,1.299130508619502,injection,100,25
injection_electrons,135,0.0135,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,25.000005101059248,24.942893309391994,-0.2284471200561189,-0.20570084071920292,0.1390878457734655,1.2540529132506002,injection,100,25
injection_electrons,140,0.014,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,25.00079415472874,24.924714289851238,-0.3043097927475702,-0.27843348211609165,0.14898536757186082,1.2911232834544002,injection,100,25
injection_electrons,145,0.0145,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,25.001323915566502,24.917528072655706,-0.335165622403788,-0.307184898390811,0.15296639911584112,1.232003804990999,injection,100,25
injection_electrons,150,0.015000000000000001,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,25.00157118057097,24.91983961305366,-0.32690572495229775,-0.29793663071269183,0.15052782073441434,1.0974570899541014,injection,100,25
injection_electrons,155,0.0155,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,25.001543009715252,24.9296406374256,-0.28759173888472933,-0.25872360333416555,0.14324954725733816,1.2303853926014003,injection,100,25
injection_electrons,160,0.016,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,25.001268743836068,24.944599900551065,-0.2266638700044954,-0.1988729211768181,0.1336498136421871,1.2841680658818007,injection,100,25
injection_electrons,165,0.0165,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,25.000791815386975,24.96229736396476,-0.15397292896349724,-0.12806694304269284,0.12433672959370959,1.3192383342179,injection,100,25
injection_electrons,170,0.017,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,25.000162807849524,24.980476174057827,-0.07874602234796413,-0.05533513962739933,0.11724793906307346,1.4078542247066999,injection,100,25
injection_electrons,175,0.0175,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.999434423534012,24.997205837631714,-0.008914545283467135,0.011598757367536905,0.11304541042762305,1.4014301041865997,injection,100,25
injection_electrons,180,0.018000000000000002,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.998658248742252,25.01101094136324,0.04941342250481817,0.06683175037360822,0.11109310520957379,1.3015434243443003,injection,100,25
injection_electrons,185,0.018500000000000003,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.997882709583518,25.020913801960873,0.09213217233203785,0.10645221543974515,0.11011804631195683,1.1610245514826998,injection,100,25
injection_electrons,190,0.019,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.997151496174286,25.026469495272394,0.11728535990429556,0.1286800505785779,0.10898272263994087,1.113334116011,injection,100,25
injection_electrons,195,0.0195,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.99650195013306,25.027706210041654,0.1248345067275558,0.1336280364488518,0.10711187255718714,1.1145877072867005,injection,100,25
injection_electrons,200,0.02,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.99596330322225,25.025058863354577,0.11640103555670134,0.12303623765503868,0.10455571155367793,1.0979941221849998,injection,100,25
injection_electrons,205,0.0205,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.995555029592634,25.019274715196833,0.09489561474476105,0.09989437498194587,0.10178068290540863,1.0873292268754007,injection,100,25
injection_electrons,210,0.021,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.995285774133265,25.011302088084697,0.06407733880764432,0.06799660252849726,0.09941446323691483,1.1306764497382016,injection,100,25
injection_electrons,215,0.021500000000000002,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.995153278792984,25.002152069711194,0.028000592115384748,0.03138819228707401,0.09788354048104785,1.2521546386977995,injection,100,25
injection_electrons,220,0.022000000000000002,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.99514548506156,24.992812549914465,-0.009333552983270543,-0.005978396305439393,0.09728636671637132,1.290916337684699,injection,100,25
injection_electrons,225,0.022500000000000003,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.995242659301944,24.98416292282778,-0.044327381114817044,-0.040584785484021335,0.09736298561845468,1.2457330722575009,injection,100,25
injection_electrons,230,0.023,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.995420108175107,24.97690709372179,-0.0740656263155337,-0.06961471282527221,0.09765363261058975,1.2662590727693006,injection,100,25
injection_electrons,235,0.0235,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.9956509310778,24.971538199269524,-0.0964677090217192,-0.0910951823312689,0.09772456665537098,1.2655128769592001,injection,100,25
injection_electrons,240,0.024,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.995908330256807,24.968318348012566,-0.11037799418892602,-0.10397752102387914,0.09728853402777222,1.1797296254687009,injection,100,25
injection_electrons,245,0.0245,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.996167222497043,24.967293288212144,-0.11551344663317531,-0.10807869417611693,0.09628884651922033,1.0623025392537997,injection,100,25
injection_electrons,250,0.025,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.99640516980289,24.968298098789866,-0.11244445280067517,-0.10405853636411555,0.0948896656257637,1.1412881959223,injection,100,25
injection_electrons,255,0.025500000000000002,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.996602860893336,24.971027151151105,-0.10231674233719401,-0.09313984043014534,0.0933694542888784,1.1888768981017002,injection,100,25
injection_electrons,260,0.026000000000000002,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.996744455421346,24.975049181677637,-0.08679239723556886,-0.07704805377918289,0.09201209345488615,1.1591019065245014,injection,100,25
injection_electrons,265,0.026500000000000003,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.996818034206985,24.979883276972455,-0.06774765176653652,-0.057707268168161185,0.09103466703192635,1.0549067650440023,injection,100,25
injection_electrons,270,0.027,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.99681622756116,24.985022600637667,-0.04718051617504937,-0.037145290976470235,0.09049811946432008,1.0326777902483997,injection,100,25
injection_electrons,275,0.0275,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.996736902234186,24.990016734503126,-0.02688417995254655,-0.017164205268838106,0.09033429026329227,1.1093145426203002,injection,100,25
injection_electrons,280,0.028,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.996583657805395,24.99446750646016,-0.00846576225856932,0.0006429377382266566,0.09037083889651253,1.1718253954093,injection,100,25
injection_electrons,285,0.0285,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.996365865100223,24.99807015250449,0.006818140738795719,0.015056804351565312,0.09040006813004148,1.1613166592705007,injection,100,25
injection_electrons,290,0.029,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.99609807360356,25.00063119242512,0.01813530579137801,0.025303297443945993,0.09025938352225844,1.2729975924623993,injection,100,25
injection_electrons,295,0.029500000000000002,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.995798779193194,25.00206391218558,0.02506474407051318,0.03103548186269567,0.08987591350476057,1.3088500332092003,injection,100,25
injection_electrons,300,0.030000000000000002,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.995488712704805,25.002393003030946,0.027622145761974082,0.032352145084790784,0.08926223460813734,1.2679039829592003,injection,100,25
injection_electrons,0,0.0,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,25.153487169926713,16.636826126511533,-33.85876871019945,-33.437537380441896,10.939021246949373,28.070056001684296,injection,200,25
injection_electrons,5,0.0005,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,25.152562390850953,16.705415680829294,-33.58364280648497,-33.163116669986024,10.82702902157796,27.730188151197908,injection,200,25
injection_electrons,10,0.001,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,25.150725751220534,16.911719206284413,-32.758524053868676,-32.33771460128815,10.495838993897971,26.776303916423394,injection,200,25
injection_electrons,15,0.0015,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,25.1477007789759,17.253575625533596,-31.39104136328037,-30.969977452718155,9.96055228528761,25.2571221029521,injection,200,25
injection_electrons,20,0.002,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,25.14310362187921,17.72496755123097,-29.503661052381258,-29.083980256210072,9.245871961621726,23.248807725530405,injection,200,25
injection_electrons,25,0.0025,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,25.13657533625654,18.31463182142182,-27.139510548180656,-26.72478592165359,8.383806740616945,20.890671932036902,injection,200,25
injection_electrons,30,0.003,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,25.127910478831247,19.004875461487252,-24.367465900128394,-23.963182467913768,7.41188764806807,18.277782559240904,injection,200,25
injection_electrons,35,0.0035,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,25.117146336415583,19.771038613917312,-21.284693933352315,-20.897831793073117,6.371423735210225,15.655089600493795,injection,200,25
injection_electrons,40,0.004,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,25.104590467462543,20.583692869729052,-18.008250736425747,-17.646474345819684,5.304549003529381,12.960114498609897,injection,200,25
injection_electrons,45,0.0045000000000000005,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,25.09078309049993,21.410310604408583,-14.668623425646988,-14.339250260716675,4.25239148328558,10.4452605396446,injection,200,25
injection_electrons,50,0.005,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,25.076409007973325,22.2181314289662,-11.398273086462673,-11.107230942306467,3.2532181915235427,8.180740734673705,injection,200,25
injection_electrons,55,0.0055000000000000005,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,25.06218577186657,22.977054515217095,-8.319830024522956,-8.070847128737856,2.3408989496380532,6.1019375019251,injection,200,25
injection_electrons,60,0.006,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,25.048757731134252,23.661555089467257,-5.538009735080706,-5.332221170870377,1.5458566095307351,4.627121678526898,injection,200,25
injection_electrons,65,0.006500000000000001,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,25.036619686464082,24.25203912365228,-3.1337319999152236,-2.969747033435366,0.9025271710529671,4.0311269982978,injection,200,25
injection_electrons,70,0.007,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,25.02608212034327,24.736687093143257,-1.15637368169893,-1.0307135839313752,0.4891431839985068,3.9910914261894,injection,200,25
injection_electrons,75,0.007500000000000001,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,25.01727683288973,25.10996674586585,0.370503606748529,0.4627451288092388,0.46276459859020735,3.714411155916201,injection,200,25
injection_electrons,80,0.008,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,25.010191538796892,25.3738955145634,1.4542230722316418,1.518700673879314,0.6319778418999582,3.461819196583699,injection,200,25
injection_electrons,85,0.0085,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,25.00471718792093,25.535920739804908,2.124413357254795,2.1669491989617207,0.7625328378940117,3.1616905024251025,injection,200,25
injection_electrons,90,0.009000000000000001,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,25.000692827456323,25.608563979853646,2.4314172274847667,2.457588345727957,0.81301273874383,2.9521188940756,injection,200,25
injection_electrons,95,0.0095,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.99793811376982,25.607376528087894,2.437954728683689,2.4528374567561517,0.7893473431469855,2.8090322399914,injection,200,25
injection_electrons,100,0.01,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.996270446861736,25.549779244320508,2.2143655335920887,2.2223958437584956,0.70867318216498,2.6469009293486003,injection,200,25
injection_electrons,105,0.0105,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.995509557243548,25.453616304243212,1.8327561834677875,1.8376564676534812,0.591747552348472,2.4833782255455983,injection,200,25
injection_electrons,110,0.011000000000000001,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.995475579876913,25.335843796216874,1.361719304968867,1.3664591308836682,0.46062382253130396,2.3925129177702003,injection,200,25
injection_electrons,115,0.0115,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.995986841572563,25.211521368630745,0.8622765263250676,0.8690561481243808,0.3393659086440881,2.8977300764012006,injection,200,25
injection_electrons,120,0.012,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.996861507537865,25.093034245653943,0.3847392525140769,0.3949997004540906,0.25646108026887415,3.1378958287237,injection,200,25
injection_electrons,125,0.0125,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.997924202094595,24.989944942798353,-0.031919687537784736,-0.01745143749865008,0.23472915064694902,3.0986851308339998,injection,200,25
injection_electrons,130,0.013000000000000001,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.999016047059996,24.90853529723039,-0.3619372444870539,-0.3431641935725982,0.25823792227802234,2.7889095341991,injection,200,25
injection_electrons,135,0.0135,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,25.000005101059248,24.852098250036057,-0.5916272833757286,-0.5689638031654787,0.2899977254889376,2.6070156066679004,injection,200,25
injection_electrons,140,0.014,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,25.00079415472874,24.821118395567503,-0.7186802069135578,-0.692911447346023,0.30937600103414603,2.547156934593099,injection,200,25
injection_electrons,145,0.0145,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,25.001323915566502,24.81379592073373,-0.7500722580375485,-0.7222080183205137,0.3109726082737672,2.293463890214399,injection,200,25
injection_electrons,150,0.015000000000000001,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,25.00157118057097,24.826567631480835,-0.6999702051770806,-0.6711095387952004,0.2967486326442343,1.9367823203089998,injection,200,25
injection_electrons,155,0.0155,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,25.001543009715252,24.854644578503763,-0.5875574605711642,-0.5587761692886883,0.2724661175857752,2.1302461019734,injection,200,25
injection_electrons,160,0.016,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,25.001268743836068,24.89262155017782,-0.4345667204790682,-0.40683368108593854,0.24537148865678296,2.1718548651153,injection,200,25
injection_electrons,165,0.0165,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,25.000791815386975,24.935074368416764,-0.26286146237082253,-0.23698372859881633,0.2228171691131318,2.6152433110735003,injection,200,25
injection_electrons,170,0.017,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,25.000162807849524,24.97702527060646,-0.09254954626054523,-0.06914189761347833,0.2095755054844693,3.0459826130925993,injection,200,25
injection_electrons,175,0.0175,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.999434423534012,25.014256690413752,0.0592904088493551,0.07981770383638231,0.2056919222824525,3.237027995346,injection,200,25
injection_electrons,180,0.018000000000000002,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.998658248742252,25.043658070783394,0.18000894925391808,0.19745001344495527,0.20706619695134587,3.1768691895515997,injection,200,25
injection_electrons,185,0.018500000000000003,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.997882709583518,25.06330927225187,0.26172841687617243,0.27607272388432413,0.20875763020688323,2.8742311812214005,injection,200,25
injection_electrons,190,0.019,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.997151496174286,25.07250756792093,0.30145863522961225,0.3128742872942958,0.2073910753067305,2.356850291393701,injection,200,25
injection_electrons,195,0.0195,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.99650195013306,25.071642040908216,0.3006024239913918,0.30941139064610823,0.20204082351596594,2.175229399909302,injection,200,25
injection_electrons,200,0.02,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.99596330322225,25.061995672849953,0.26417213382285976,0.2708171294324657,0.19368639300091653,1.9820790878604004,injection,200,25
injection_electrons,205,0.0205,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.995555029592634,25.045548371332742,0.20000892831113504,0.20501293792940523,0.18462822165066134,1.9620077039182,injection,200,25
injection_electrons,210,0.021,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.995285774133265,25.024645365255484,0.11746051390459922,0.12138186851307076,0.17742271803383794,2.127999757144801,injection,200,25
injection_electrons,215,0.021500000000000002,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.995153278792984,25.001777366853908,0.02650149005705149,0.029889039459352063,0.17384106270871766,2.1840864915025016,injection,200,25
injection_electrons,220,0.022000000000000002,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.99514548506156,24.97930709502813,-0.06336586455516491,-0.060012520915264655,0.1740627655344429,2.198659929191999,injection,200,25
injection_electrons,225,0.022500000000000003,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.995242659301944,24.959275818917007,-0.14389474379258305,-0.14015587621810655,0.17668218463805352,2.6384289941795,injection,200,25
injection_electrons,230,0.023,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.995420108175107,24.943266298337807,-0.20865346376092164,-0.20420854509897168,0.17978120140480472,2.8682014330336,injection,200,25
injection_electrons,235,0.0235,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.9956509310778,24.932318861339496,-0.25337235630684685,-0.24800826750027705,0.18156796795507,2.8749053656057004,injection,200,25
injection_electrons,240,0.024,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.995908330256807,24.926895531692168,-0.2760963820670703,-0.2697065273834287,0.18109967941634414,2.6624738771005,injection,200,25
injection_electrons,245,0.0245,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.996167222497043,24.92693177882415,-0.2769842394500288,-0.26956150583007377,0.1782789835267402,2.2510153332944998,injection,200,25
injection_electrons,250,0.025,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.99640516980289,24.931871003353006,-0.2581737894369107,-0.24980010749776627,0.17375460299742887,2.3045165346077,injection,200,25
injection_electrons,255,0.025500000000000002,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.996602860893336,24.940802660967243,-0.22323113359292712,-0.21406533924583915,0.16859418023572162,2.2120901093675,injection,200,25
injection_electrons,260,0.026000000000000002,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.996744455421346,24.952559804921854,-0.1767616202113409,-0.16702605128066095,0.16394770361562738,1.971729193979101,injection,200,25
injection_electrons,265,0.026500000000000003,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.996818034206985,24.96584997361877,-0.1238880106493423,-0.11385326757966663,0.16067582837509176,1.9617015035844982,injection,200,25
injection_electrons,270,0.027,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.99681622756116,24.979408850865422,-0.06963837529254668,-0.05960540485450139,0.15905997796381338,1.949099178561701,injection,200,25
injection_electrons,275,0.0275,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.996736902234186,24.992058143380547,-0.018717478493046613,-0.008996709794562019,0.1587959955772719,1.9123353500707,injection,200,25
injection_electrons,280,0.028,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.996583657805395,25.002837602795985,0.02501919892816673,0.03413094922783966,0.15923054737933143,2.4047816905842,injection,200,25
injection_electrons,285,0.0285,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.996365865100223,25.011051383000165,0.058750611905722394,0.06699355376842409,0.15960916602398822,2.7273834285804,injection,200,25
injection_electrons,290,0.029,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.99609807360356,25.016284028185467,0.0807564225522972,0.08792890206739123,0.15939850497362776,2.861439521795899,injection,200,25
injection_electrons,295,0.029500000000000002,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.995798779193194,25.01842189495001,0.09050767273597327,0.09648231697467757,0.1583728089047259,2.801859595451699,injection,200,25
injection_electrons,300,0.030000000000000002,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.995488712704805,25.017629393873786,0.08857870883607344,0.09331159060770311,0.15662395131732584,2.5570147221571,injection,200,25
